,Var.1,week,cases,year,maxt,mint,rain,soil,rh,mintl0,mintl1,mintl2,mintl3,mintl4,mintl5,mintl6,mintl7,mintl8,mintl9,rainl0,rainl1,rainl2,rainl3,rainl4,rainl5,rainl6,rainl7,rainl8,rainl9,maxtl0,maxtl1,maxtl2,maxtl3,maxtl4,maxtl5,maxtl6,maxtl7,maxtl8,maxtl9,soill0,soill1,soill2,soill3,soill4,soill5,soill6,soill7,soill8,soill9,rhl0,rhl1,rhl2,rhl3,rhl4,rhl5,rhl6,rhl7,rhl8,rhl9
17,X2010.16,17,0,2010,40.58126697,25.02047205,8.192198582,5.881588566,35.43276802,25.02047205,25.65797512,24.15079509,23.02783846,22.84188818,21.04822365,19.00895647,18.17961485,16.80650929,13.79257141,8.192198582,0.681785714,1.3,0,1.930357143,0.1,2.043292683,0,0,0.751515152,40.58126697,41.30740369,41.28387582,40.26151543,38.74619876,38.43457153,35.05370179,33.71349061,33.64504335,29.90796277,5.881588566,3.222218012,3.347778183,2.954431766,3.303676272,6.168687721,7.358841827,8.656808992,9.93647192,11.93964418,35.43276802,30.44314979,28.79697889,22.4042913,29.74190103,30.6637572,38.51935917,36.4313342,38.78807011,49.47573409
18,X2010.17,18,0,2010,37.43428565,24.32890679,5.404727011,14.98545976,50.72988275,24.32890679,25.02047205,25.65797512,24.15079509,23.02783846,22.84188818,21.04822365,19.00895647,18.17961485,16.80650929,5.404727011,8.192198582,0.681785714,1.3,0,1.930357143,0.1,2.043292683,0,0,37.43428565,40.58126697,41.30740369,41.28387582,40.26151543,38.74619876,38.43457153,35.05370179,33.71349061,33.64504335,14.98545976,5.881588566,3.222218012,3.347778183,2.954431766,3.303676272,6.168687721,7.358841827,8.656808992,9.93647192,50.72988275,35.43276802,30.44314979,28.79697889,22.4042913,29.74190103,30.6637572,38.51935917,36.4313342,38.78807011
19,X2010.18,19,0,2010,39.99233527,25.07824846,6.650900901,10.71659532,40.84626907,25.07824846,24.32890679,25.02047205,25.65797512,24.15079509,23.02783846,22.84188818,21.04822365,19.00895647,18.17961485,6.650900901,5.404727011,8.192198582,0.681785714,1.3,0,1.930357143,0.1,2.043292683,0,39.99233527,37.43428565,40.58126697,41.30740369,41.28387582,40.26151543,38.74619876,38.43457153,35.05370179,33.71349061,10.71659532,14.98545976,5.881588566,3.222218012,3.347778183,2.954431766,3.303676272,6.168687721,7.358841827,8.656808992,40.84626907,50.72988275,35.43276802,30.44314979,28.79697889,22.4042913,29.74190103,30.6637572,38.51935917,36.4313342
20,X2010.19,20,0,2010,39.91598741,26.5666709,2.232043651,6.996190379,44.15719905,26.5666709,25.07824846,24.32890679,25.02047205,25.65797512,24.15079509,23.02783846,22.84188818,21.04822365,19.00895647,2.232043651,6.650900901,5.404727011,8.192198582,0.681785714,1.3,0,1.930357143,0.1,2.043292683,39.91598741,39.99233527,37.43428565,40.58126697,41.30740369,41.28387582,40.26151543,38.74619876,38.43457153,35.05370179,6.996190379,10.71659532,14.98545976,5.881588566,3.222218012,3.347778183,2.954431766,3.303676272,6.168687721,7.358841827,44.15719905,40.84626907,50.72988275,35.43276802,30.44314979,28.79697889,22.4042913,29.74190103,30.6637572,38.51935917
21,X2010.20,21,0,2010,37.0463727,25.12901867,4.368965517,14.25216916,61.72807257,25.12901867,26.5666709,25.07824846,24.32890679,25.02047205,25.65797512,24.15079509,23.02783846,22.84188818,21.04822365,4.368965517,2.232043651,6.650900901,5.404727011,8.192198582,0.681785714,1.3,0,1.930357143,0.1,37.0463727,39.91598741,39.99233527,37.43428565,40.58126697,41.30740369,41.28387582,40.26151543,38.74619876,38.43457153,14.25216916,6.996190379,10.71659532,14.98545976,5.881588566,3.222218012,3.347778183,2.954431766,3.303676272,6.168687721,61.72807257,44.15719905,40.84626907,50.72988275,35.43276802,30.44314979,28.79697889,22.4042913,29.74190103,30.6637572
22,X2010.21,22,0,2010,39.55426105,26.42192541,3.208610427,14.56021303,48.02891668,26.42192541,25.12901867,26.5666709,25.07824846,24.32890679,25.02047205,25.65797512,24.15079509,23.02783846,22.84188818,3.208610427,4.368965517,2.232043651,6.650900901,5.404727011,8.192198582,0.681785714,1.3,0,1.930357143,39.55426105,37.0463727,39.91598741,39.99233527,37.43428565,40.58126697,41.30740369,41.28387582,40.26151543,38.74619876,14.56021303,14.25216916,6.996190379,10.71659532,14.98545976,5.881588566,3.222218012,3.347778183,2.954431766,3.303676272,48.02891668,61.72807257,44.15719905,40.84626907,50.72988275,35.43276802,30.44314979,28.79697889,22.4042913,29.74190103
23,X2010.22,23,0,2010,39.9525094,27.4901367,4.528663522,11.36277944,47.40543776,27.4901367,26.42192541,25.12901867,26.5666709,25.07824846,24.32890679,25.02047205,25.65797512,24.15079509,23.02783846,4.528663522,3.208610427,4.368965517,2.232043651,6.650900901,5.404727011,8.192198582,0.681785714,1.3,0,39.9525094,39.55426105,37.0463727,39.91598741,39.99233527,37.43428565,40.58126697,41.30740369,41.28387582,40.26151543,11.36277944,14.56021303,14.25216916,6.996190379,10.71659532,14.98545976,5.881588566,3.222218012,3.347778183,2.954431766,47.40543776,48.02891668,61.72807257,44.15719905,40.84626907,50.72988275,35.43276802,30.44314979,28.79697889,22.4042913
24,X2010.23,24,0,2010,37.67347825,26.56381365,4.18247076,16.6278543,60.38085753,26.56381365,27.4901367,26.42192541,25.12901867,26.5666709,25.07824846,24.32890679,25.02047205,25.65797512,24.15079509,4.18247076,4.528663522,3.208610427,4.368965517,2.232043651,6.650900901,5.404727011,8.192198582,0.681785714,1.3,37.67347825,39.9525094,39.55426105,37.0463727,39.91598741,39.99233527,37.43428565,40.58126697,41.30740369,41.28387582,16.6278543,11.36277944,14.56021303,14.25216916,6.996190379,10.71659532,14.98545976,5.881588566,3.222218012,3.347778183,60.38085753,47.40543776,48.02891668,61.72807257,44.15719905,40.84626907,50.72988275,35.43276802,30.44314979,28.79697889
25,X2010.24,25,0,2010,36.26653411,26.05195034,7.530578818,34.68937878,69.22223312,26.05195034,26.56381365,27.4901367,26.42192541,25.12901867,26.5666709,25.07824846,24.32890679,25.02047205,25.65797512,7.530578818,4.18247076,4.528663522,3.208610427,4.368965517,2.232043651,6.650900901,5.404727011,8.192198582,0.681785714,36.26653411,37.67347825,39.9525094,39.55426105,37.0463727,39.91598741,39.99233527,37.43428565,40.58126697,41.30740369,34.68937878,16.6278543,11.36277944,14.56021303,14.25216916,6.996190379,10.71659532,14.98545976,5.881588566,3.222218012,69.22223312,60.38085753,47.40543776,48.02891668,61.72807257,44.15719905,40.84626907,50.72988275,35.43276802,30.44314979
26,X2010.25,26,0,2010,34.71024851,25.64677019,9.702411741,52.22827812,81.30892041,25.64677019,26.05195034,26.56381365,27.4901367,26.42192541,25.12901867,26.5666709,25.07824846,24.32890679,25.02047205,9.702411741,7.530578818,4.18247076,4.528663522,3.208610427,4.368965517,2.232043651,6.650900901,5.404727011,8.192198582,34.71024851,36.26653411,37.67347825,39.9525094,39.55426105,37.0463727,39.91598741,39.99233527,37.43428565,40.58126697,52.22827812,34.68937878,16.6278543,11.36277944,14.56021303,14.25216916,6.996190379,10.71659532,14.98545976,5.881588566,81.30892041,69.22223312,60.38085753,47.40543776,48.02891668,61.72807257,44.15719905,40.84626907,50.72988275,35.43276802
27,X2010.26,27,0,2010,34.22644726,25.49464597,4.496599833,45.68233399,74.04800532,25.49464597,25.64677019,26.05195034,26.56381365,27.4901367,26.42192541,25.12901867,26.5666709,25.07824846,24.32890679,4.496599833,9.702411741,7.530578818,4.18247076,4.528663522,3.208610427,4.368965517,2.232043651,6.650900901,5.404727011,34.22644726,34.71024851,36.26653411,37.67347825,39.9525094,39.55426105,37.0463727,39.91598741,39.99233527,37.43428565,45.68233399,52.22827812,34.68937878,16.6278543,11.36277944,14.56021303,14.25216916,6.996190379,10.71659532,14.98545976,74.04800532,81.30892041,69.22223312,60.38085753,47.40543776,48.02891668,61.72807257,44.15719905,40.84626907,50.72988275
28,X2010.27,28,0,2010,33.01245971,25.0483106,12.17270731,63.77019639,81.17619255,25.0483106,25.49464597,25.64677019,26.05195034,26.56381365,27.4901367,26.42192541,25.12901867,26.5666709,25.07824846,12.17270731,4.496599833,9.702411741,7.530578818,4.18247076,4.528663522,3.208610427,4.368965517,2.232043651,6.650900901,33.01245971,34.22644726,34.71024851,36.26653411,37.67347825,39.9525094,39.55426105,37.0463727,39.91598741,39.99233527,63.77019639,45.68233399,52.22827812,34.68937878,16.6278543,11.36277944,14.56021303,14.25216916,6.996190379,10.71659532,81.17619255,74.04800532,81.30892041,69.22223312,60.38085753,47.40543776,48.02891668,61.72807257,44.15719905,40.84626907
29,X2010.28,29,0,2010,33.96840978,25.6662112,4.998412698,58.23661194,77.10390288,25.6662112,25.0483106,25.49464597,25.64677019,26.05195034,26.56381365,27.4901367,26.42192541,25.12901867,26.5666709,4.998412698,12.17270731,4.496599833,9.702411741,7.530578818,4.18247076,4.528663522,3.208610427,4.368965517,2.232043651,33.96840978,33.01245971,34.22644726,34.71024851,36.26653411,37.67347825,39.9525094,39.55426105,37.0463727,39.91598741,58.23661194,63.77019639,45.68233399,52.22827812,34.68937878,16.6278543,11.36277944,14.56021303,14.25216916,6.996190379,77.10390288,81.17619255,74.04800532,81.30892041,69.22223312,60.38085753,47.40543776,48.02891668,61.72807257,44.15719905
30,X2010.29,30,0,2010,32.20135392,24.99775153,10.91786741,73.79319658,84.7811648,24.99775153,25.6662112,25.0483106,25.49464597,25.64677019,26.05195034,26.56381365,27.4901367,26.42192541,25.12901867,10.91786741,4.998412698,12.17270731,4.496599833,9.702411741,7.530578818,4.18247076,4.528663522,3.208610427,4.368965517,32.20135392,33.96840978,33.01245971,34.22644726,34.71024851,36.26653411,37.67347825,39.9525094,39.55426105,37.0463727,73.79319658,58.23661194,63.77019639,45.68233399,52.22827812,34.68937878,16.6278543,11.36277944,14.56021303,14.25216916,84.7811648,77.10390288,81.17619255,74.04800532,81.30892041,69.22223312,60.38085753,47.40543776,48.02891668,61.72807257
31,X2010.30,31,0,2010,32.05727925,24.86806213,7.935745074,73.84038121,84.65125696,24.86806213,24.99775153,25.6662112,25.0483106,25.49464597,25.64677019,26.05195034,26.56381365,27.4901367,26.42192541,7.935745074,10.91786741,4.998412698,12.17270731,4.496599833,9.702411741,7.530578818,4.18247076,4.528663522,3.208610427,32.05727925,32.20135392,33.96840978,33.01245971,34.22644726,34.71024851,36.26653411,37.67347825,39.9525094,39.55426105,73.84038121,73.79319658,58.23661194,63.77019639,45.68233399,52.22827812,34.68937878,16.6278543,11.36277944,14.56021303,84.65125696,84.7811648,77.10390288,81.17619255,74.04800532,81.30892041,69.22223312,60.38085753,47.40543776,48.02891668
32,X2010.31,32,0,2010,33.70867083,25.18732919,6.213039819,63.4138345,78.78630325,25.18732919,24.86806213,24.99775153,25.6662112,25.0483106,25.49464597,25.64677019,26.05195034,26.56381365,27.4901367,6.213039819,7.935745074,10.91786741,4.998412698,12.17270731,4.496599833,9.702411741,7.530578818,4.18247076,4.528663522,33.70867083,32.05727925,32.20135392,33.96840978,33.01245971,34.22644726,34.71024851,36.26653411,37.67347825,39.9525094,63.4138345,73.84038121,73.79319658,58.23661194,63.77019639,45.68233399,52.22827812,34.68937878,16.6278543,11.36277944,78.78630325,84.65125696,84.7811648,77.10390288,81.17619255,74.04800532,81.30892041,69.22223312,60.38085753,47.40543776
33,X2010.32,33,0,2010,32.67718016,25.15067072,9.757095648,65.652533,82.29706557,25.15067072,25.18732919,24.86806213,24.99775153,25.6662112,25.0483106,25.49464597,25.64677019,26.05195034,26.56381365,9.757095648,6.213039819,7.935745074,10.91786741,4.998412698,12.17270731,4.496599833,9.702411741,7.530578818,4.18247076,32.67718016,33.70867083,32.05727925,32.20135392,33.96840978,33.01245971,34.22644726,34.71024851,36.26653411,37.67347825,65.652533,63.4138345,73.84038121,73.79319658,58.23661194,63.77019639,45.68233399,52.22827812,34.68937878,16.6278543,82.29706557,78.78630325,84.65125696,84.7811648,77.10390288,81.17619255,74.04800532,81.30892041,69.22223312,60.38085753
34,X2010.33,34,0,2010,32.28947821,24.69547828,11.10460181,73.01830462,85.3514355,24.69547828,25.15067072,25.18732919,24.86806213,24.99775153,25.6662112,25.0483106,25.49464597,25.64677019,26.05195034,11.10460181,9.757095648,6.213039819,7.935745074,10.91786741,4.998412698,12.17270731,4.496599833,9.702411741,7.530578818,32.28947821,32.67718016,33.70867083,32.05727925,32.20135392,33.96840978,33.01245971,34.22644726,34.71024851,36.26653411,73.01830462,65.652533,63.4138345,73.84038121,73.79319658,58.23661194,63.77019639,45.68233399,52.22827812,34.68937878,85.3514355,82.29706557,78.78630325,84.65125696,84.7811648,77.10390288,81.17619255,74.04800532,81.30892041,69.22223312
35,X2010.34,35,0,2010,32.59705587,25.17344089,5.218567177,68.67137557,83.13353835,25.17344089,24.69547828,25.15067072,25.18732919,24.86806213,24.99775153,25.6662112,25.0483106,25.49464597,25.64677019,5.218567177,11.10460181,9.757095648,6.213039819,7.935745074,10.91786741,4.998412698,12.17270731,4.496599833,9.702411741,32.59705587,32.28947821,32.67718016,33.70867083,32.05727925,32.20135392,33.96840978,33.01245971,34.22644726,34.71024851,68.67137557,73.01830462,65.652533,63.4138345,73.84038121,73.79319658,58.23661194,63.77019639,45.68233399,52.22827812,83.13353835,85.3514355,82.29706557,78.78630325,84.65125696,84.7811648,77.10390288,81.17619255,74.04800532,81.30892041
36,X2010.35,36,0,2010,33.0309318,25.29845958,4.761510673,65.66120419,79.70001766,25.29845958,25.17344089,24.69547828,25.15067072,25.18732919,24.86806213,24.99775153,25.6662112,25.0483106,25.49464597,4.761510673,5.218567177,11.10460181,9.757095648,6.213039819,7.935745074,10.91786741,4.998412698,12.17270731,4.496599833,33.0309318,32.59705587,32.28947821,32.67718016,33.70867083,32.05727925,32.20135392,33.96840978,33.01245971,34.22644726,65.66120419,68.67137557,73.01830462,65.652533,63.4138345,73.84038121,73.79319658,58.23661194,63.77019639,45.68233399,79.70001766,83.13353835,85.3514355,82.29706557,78.78630325,84.65125696,84.7811648,77.10390288,81.17619255,74.04800532
37,X2010.36,37,0,2010,31.6261614,24.29614907,15.14142447,77.02938221,87.82843599,24.29614907,25.29845958,25.17344089,24.69547828,25.15067072,25.18732919,24.86806213,24.99775153,25.6662112,25.0483106,15.14142447,4.761510673,5.218567177,11.10460181,9.757095648,6.213039819,7.935745074,10.91786741,4.998412698,12.17270731,31.6261614,33.0309318,32.59705587,32.28947821,32.67718016,33.70867083,32.05727925,32.20135392,33.96840978,33.01245971,77.02938221,65.66120419,68.67137557,73.01830462,65.652533,63.4138345,73.84038121,73.79319658,58.23661194,63.77019639,87.82843599,79.70001766,83.13353835,85.3514355,82.29706557,78.78630325,84.65125696,84.7811648,77.10390288,81.17619255
38,X2010.37,38,0,2010,31.14749067,23.67370179,9.338626847,85.94625036,86.75249356,23.67370179,24.29614907,25.29845958,25.17344089,24.69547828,25.15067072,25.18732919,24.86806213,24.99775153,25.6662112,9.338626847,15.14142447,4.761510673,5.218567177,11.10460181,9.757095648,6.213039819,7.935745074,10.91786741,4.998412698,31.14749067,31.6261614,33.0309318,32.59705587,32.28947821,32.67718016,33.70867083,32.05727925,32.20135392,33.96840978,85.94625036,77.02938221,65.66120419,68.67137557,73.01830462,65.652533,63.4138345,73.84038121,73.79319658,58.23661194,86.75249356,87.82843599,79.70001766,83.13353835,85.3514355,82.29706557,78.78630325,84.65125696,84.7811648,77.10390288
39,X2010.38,39,0,2010,32.9510806,22.95618633,3.16509009,72.28086105,72.0536755,22.95618633,23.67370179,24.29614907,25.29845958,25.17344089,24.69547828,25.15067072,25.18732919,24.86806213,24.99775153,3.16509009,9.338626847,15.14142447,4.761510673,5.218567177,11.10460181,9.757095648,6.213039819,7.935745074,10.91786741,32.9510806,31.14749067,31.6261614,33.0309318,32.59705587,32.28947821,32.67718016,33.70867083,32.05727925,32.20135392,72.28086105,85.94625036,77.02938221,65.66120419,68.67137557,73.01830462,65.652533,63.4138345,73.84038121,73.79319658,72.0536755,86.75249356,87.82843599,79.70001766,83.13353835,85.3514355,82.29706557,78.78630325,84.65125696,84.7811648
40,X2010.39,40,0,2010,32.08849688,23.07937889,7.414751462,70.35154219,80.93915492,23.07937889,22.95618633,23.67370179,24.29614907,25.29845958,25.17344089,24.69547828,25.15067072,25.18732919,24.86806213,7.414751462,3.16509009,9.338626847,15.14142447,4.761510673,5.218567177,11.10460181,9.757095648,6.213039819,7.935745074,32.08849688,32.9510806,31.14749067,31.6261614,33.0309318,32.59705587,32.28947821,32.67718016,33.70867083,32.05727925,70.35154219,72.28086105,85.94625036,77.02938221,65.66120419,68.67137557,73.01830462,65.652533,63.4138345,73.84038121,80.93915492,72.0536755,86.75249356,87.82843599,79.70001766,83.13353835,85.3514355,82.29706557,78.78630325,84.65125696
