,Var.1,week,cases,year,maxt,mint,rain,soil,rh,mintl0,mintl1,mintl2,mintl3,mintl4,mintl5,mintl6,mintl7,mintl8,mintl9,rainl0,rainl1,rainl2,rainl3,rainl4,rainl5,rainl6,rainl7,rainl8,rainl9,maxtl0,maxtl1,maxtl2,maxtl3,maxtl4,maxtl5,maxtl6,maxtl7,maxtl8,maxtl9,soill0,soill1,soill2,soill3,soill4,soill5,soill6,soill7,soill8,soill9,rhl0,rhl1,rhl2,rhl3,rhl4,rhl5,rhl6,rhl7,rhl8,rhl9
13,X2010.12,13,0,2010,35.59697087,24.2258348,3.499876543,6.496570318,64.87496266,24.2258348,22.33191901,22.49975907,22.98484517,20.99105853,21.8881152,21.36197933,19.20325296,19.17480207,18.90907919,3.499876543,0.433333333,0.88,0,0,2.24,0.466666667,0.25,0.1,0.121428572,35.59697087,35.49370918,34.71612741,34.91244408,34.03943204,33.64424266,32.64981073,31.13451806,30.59541301,30.20553366,6.496570318,4.995744953,5.85465648,5.739676806,7.429488234,8.859618133,11.06406663,10.72501437,13.30441027,18.36122607,64.87496266,62.97467161,64.90905695,66.17196831,63.63952962,67.32269013,69.34683526,64.16554739,64.66648972,66.4534271
14,X2010.13,14,0,2010,35.86920827,24.65113593,3.286833333,5.411424541,64.64564902,24.65113593,24.2258348,22.33191901,22.49975907,22.98484517,20.99105853,21.8881152,21.36197933,19.20325296,19.17480207,3.286833333,3.499876543,0.433333333,0.88,0,0,2.24,0.466666667,0.25,0.1,35.86920827,35.59697087,35.49370918,34.71612741,34.91244408,34.03943204,33.64424266,32.64981073,31.13451806,30.59541301,5.411424541,6.496570318,4.995744953,5.85465648,5.739676806,7.429488234,8.859618133,11.06406663,10.72501437,13.30441027,64.64564902,64.87496266,62.97467161,64.90905695,66.17196831,63.63952962,67.32269013,69.34683526,64.16554739,64.66648972
15,X2010.14,15,0,2010,36.51581749,24.93694503,3.641035354,6.566898243,64.52887838,24.93694503,24.65113593,24.2258348,22.33191901,22.49975907,22.98484517,20.99105853,21.8881152,21.36197933,19.20325296,3.641035354,3.286833333,3.499876543,0.433333333,0.88,0,0,2.24,0.466666667,0.25,36.51581749,35.86920827,35.59697087,35.49370918,34.71612741,34.91244408,34.03943204,33.64424266,32.64981073,31.13451806,6.566898243,5.411424541,6.496570318,4.995744953,5.85465648,5.739676806,7.429488234,8.859618133,11.06406663,10.72501437,64.52887838,64.64564902,64.87496266,62.97467161,64.90905695,66.17196831,63.63952962,67.32269013,69.34683526,64.16554739
16,X2010.15,16,0,2010,36.06613586,24.87242687,1.509750567,12.16768012,66.97934338,24.87242687,24.93694503,24.65113593,24.2258348,22.33191901,22.49975907,22.98484517,20.99105853,21.8881152,21.36197933,1.509750567,3.641035354,3.286833333,3.499876543,0.433333333,0.88,0,0,2.24,0.466666667,36.06613586,36.51581749,35.86920827,35.59697087,35.49370918,34.71612741,34.91244408,34.03943204,33.64424266,32.64981073,12.16768012,6.566898243,5.411424541,6.496570318,4.995744953,5.85465648,5.739676806,7.429488234,8.859618133,11.06406663,66.97934338,64.52887838,64.64564902,64.87496266,62.97467161,64.90905695,66.17196831,63.63952962,67.32269013,69.34683526
17,X2010.16,17,0,2010,35.57501731,24.91228044,3.519347826,13.0908538,68.26364963,24.91228044,24.87242687,24.93694503,24.65113593,24.2258348,22.33191901,22.49975907,22.98484517,20.99105853,21.8881152,3.519347826,1.509750567,3.641035354,3.286833333,3.499876543,0.433333333,0.88,0,0,2.24,35.57501731,36.06613586,36.51581749,35.86920827,35.59697087,35.49370918,34.71612741,34.91244408,34.03943204,33.64424266,13.0908538,12.16768012,6.566898243,5.411424541,6.496570318,4.995744953,5.85465648,5.739676806,7.429488234,8.859618133,68.26364963,66.97934338,64.52887838,64.64564902,64.87496266,62.97467161,64.90905695,66.17196831,63.63952962,67.32269013
18,X2010.17,18,0,2010,35.03012042,24.26405335,15.43262755,30.30720894,71.01042617,24.26405335,24.91228044,24.87242687,24.93694503,24.65113593,24.2258348,22.33191901,22.49975907,22.98484517,20.99105853,15.43262755,3.519347826,1.509750567,3.641035354,3.286833333,3.499876543,0.433333333,0.88,0,0,35.03012042,35.57501731,36.06613586,36.51581749,35.86920827,35.59697087,35.49370918,34.71612741,34.91244408,34.03943204,30.30720894,13.0908538,12.16768012,6.566898243,5.411424541,6.496570318,4.995744953,5.85465648,5.739676806,7.429488234,71.01042617,68.26364963,66.97934338,64.52887838,64.64564902,64.87496266,62.97467161,64.90905695,66.17196831,63.63952962
19,X2010.18,19,0,2010,36.14793456,25.60220311,6.559224422,20.69605711,67.7654684,25.60220311,24.26405335,24.91228044,24.87242687,24.93694503,24.65113593,24.2258348,22.33191901,22.49975907,22.98484517,6.559224422,15.43262755,3.519347826,1.509750567,3.641035354,3.286833333,3.499876543,0.433333333,0.88,0,36.14793456,35.03012042,35.57501731,36.06613586,36.51581749,35.86920827,35.59697087,35.49370918,34.71612741,34.91244408,20.69605711,30.30720894,13.0908538,12.16768012,6.566898243,5.411424541,6.496570318,4.995744953,5.85465648,5.739676806,67.7654684,71.01042617,68.26364963,66.97934338,64.52887838,64.64564902,64.87496266,62.97467161,64.90905695,66.17196831
20,X2010.19,20,0,2010,34.77204814,25.08168667,12.15622677,25.12289348,69.28774459,25.08168667,25.60220311,24.26405335,24.91228044,24.87242687,24.93694503,24.65113593,24.2258348,22.33191901,22.49975907,12.15622677,6.559224422,15.43262755,3.519347826,1.509750567,3.641035354,3.286833333,3.499876543,0.433333333,0.88,34.77204814,36.14793456,35.03012042,35.57501731,36.06613586,36.51581749,35.86920827,35.59697087,35.49370918,34.71612741,25.12289348,20.69605711,30.30720894,13.0908538,12.16768012,6.566898243,5.411424541,6.496570318,4.995744953,5.85465648,69.28774459,67.7654684,71.01042617,68.26364963,66.97934338,64.52887838,64.64564902,64.87496266,62.97467161,64.90905695
21,X2010.20,21,0,2010,35.18694507,24.94722892,4.616726619,26.43188054,64.3720818,24.94722892,25.08168667,25.60220311,24.26405335,24.91228044,24.87242687,24.93694503,24.65113593,24.2258348,22.33191901,4.616726619,12.15622677,6.559224422,15.43262755,3.519347826,1.509750567,3.641035354,3.286833333,3.499876543,0.433333333,35.18694507,34.77204814,36.14793456,35.03012042,35.57501731,36.06613586,36.51581749,35.86920827,35.59697087,35.49370918,26.43188054,25.12289348,20.69605711,30.30720894,13.0908538,12.16768012,6.566898243,5.411424541,6.496570318,4.995744953,64.3720818,69.28774459,67.7654684,71.01042617,68.26364963,66.97934338,64.52887838,64.64564902,64.87496266,62.97467161
22,X2010.21,22,0,2010,35.77851108,24.86660927,6.900248227,23.06042481,62.81521035,24.86660927,24.94722892,25.08168667,25.60220311,24.26405335,24.91228044,24.87242687,24.93694503,24.65113593,24.2258348,6.900248227,4.616726619,12.15622677,6.559224422,15.43262755,3.519347826,1.509750567,3.641035354,3.286833333,3.499876543,35.77851108,35.18694507,34.77204814,36.14793456,35.03012042,35.57501731,36.06613586,36.51581749,35.86920827,35.59697087,23.06042481,26.43188054,25.12289348,20.69605711,30.30720894,13.0908538,12.16768012,6.566898243,5.411424541,6.496570318,62.81521035,64.3720818,69.28774459,67.7654684,71.01042617,68.26364963,66.97934338,64.52887838,64.64564902,64.87496266
23,X2010.22,23,0,2010,33.42728911,24.13044753,7.869844265,32.74896929,68.55558582,24.13044753,24.86660927,24.94722892,25.08168667,25.60220311,24.26405335,24.91228044,24.87242687,24.93694503,24.65113593,7.869844265,6.900248227,4.616726619,12.15622677,6.559224422,15.43262755,3.519347826,1.509750567,3.641035354,3.286833333,33.42728911,35.77851108,35.18694507,34.77204814,36.14793456,35.03012042,35.57501731,36.06613586,36.51581749,35.86920827,32.74896929,23.06042481,26.43188054,25.12289348,20.69605711,30.30720894,13.0908538,12.16768012,6.566898243,5.411424541,68.55558582,62.81521035,64.3720818,69.28774459,67.7654684,71.01042617,68.26364963,66.97934338,64.52887838,64.64564902
24,X2010.23,24,0,2010,31.52606706,23.63610149,7.178411674,34.55200507,72.66840118,23.63610149,24.13044753,24.86660927,24.94722892,25.08168667,25.60220311,24.26405335,24.91228044,24.87242687,24.93694503,7.178411674,7.869844265,6.900248227,4.616726619,12.15622677,6.559224422,15.43262755,3.519347826,1.509750567,3.641035354,31.52606706,33.42728911,35.77851108,35.18694507,34.77204814,36.14793456,35.03012042,35.57501731,36.06613586,36.51581749,34.55200507,32.74896929,23.06042481,26.43188054,25.12289348,20.69605711,30.30720894,13.0908538,12.16768012,6.566898243,72.66840118,68.55558582,62.81521035,64.3720818,69.28774459,67.7654684,71.01042617,68.26364963,66.97934338,64.52887838
25,X2010.24,25,0,2010,33.32823603,23.8346988,6.291017179,35.0396414,71.34284213,23.8346988,23.63610149,24.13044753,24.86660927,24.94722892,25.08168667,25.60220311,24.26405335,24.91228044,24.87242687,6.291017179,7.178411674,7.869844265,6.900248227,4.616726619,12.15622677,6.559224422,15.43262755,3.519347826,1.509750567,33.32823603,31.52606706,33.42728911,35.77851108,35.18694507,34.77204814,36.14793456,35.03012042,35.57501731,36.06613586,35.0396414,34.55200507,32.74896929,23.06042481,26.43188054,25.12289348,20.69605711,30.30720894,13.0908538,12.16768012,71.34284213,72.66840118,68.55558582,62.81521035,64.3720818,69.28774459,67.7654684,71.01042617,68.26364963,66.97934338
26,X2010.25,26,0,2010,33.79830458,23.8414973,5.671102757,25.6617455,68.50200567,23.8414973,23.8346988,23.63610149,24.13044753,24.86660927,24.94722892,25.08168667,25.60220311,24.26405335,24.91228044,5.671102757,6.291017179,7.178411674,7.869844265,6.900248227,4.616726619,12.15622677,6.559224422,15.43262755,3.519347826,33.79830458,33.32823603,31.52606706,33.42728911,35.77851108,35.18694507,34.77204814,36.14793456,35.03012042,35.57501731,25.6617455,35.0396414,34.55200507,32.74896929,23.06042481,26.43188054,25.12289348,20.69605711,30.30720894,13.0908538,68.50200567,71.34284213,72.66840118,68.55558582,62.81521035,64.3720818,69.28774459,67.7654684,71.01042617,68.26364963
27,X2010.26,27,0,2010,32.9121084,23.5575817,4.199561196,20.33456365,71.77787898,23.5575817,23.8414973,23.8346988,23.63610149,24.13044753,24.86660927,24.94722892,25.08168667,25.60220311,24.26405335,4.199561196,5.671102757,6.291017179,7.178411674,7.869844265,6.900248227,4.616726619,12.15622677,6.559224422,15.43262755,32.9121084,33.79830458,33.32823603,31.52606706,33.42728911,35.77851108,35.18694507,34.77204814,36.14793456,35.03012042,20.33456365,25.6617455,35.0396414,34.55200507,32.74896929,23.06042481,26.43188054,25.12289348,20.69605711,30.30720894,71.77787898,68.50200567,71.34284213,72.66840118,68.55558582,62.81521035,64.3720818,69.28774459,67.7654684,71.01042617
28,X2010.27,28,0,2010,33.43347666,23.25545618,11.67021341,39.68203505,74.09121881,23.25545618,23.5575817,23.8414973,23.8346988,23.63610149,24.13044753,24.86660927,24.94722892,25.08168667,25.60220311,11.67021341,4.199561196,5.671102757,6.291017179,7.178411674,7.869844265,6.900248227,4.616726619,12.15622677,6.559224422,33.43347666,32.9121084,33.79830458,33.32823603,31.52606706,33.42728911,35.77851108,35.18694507,34.77204814,36.14793456,39.68203505,20.33456365,25.6617455,35.0396414,34.55200507,32.74896929,23.06042481,26.43188054,25.12289348,20.69605711,74.09121881,71.77787898,68.50200567,71.34284213,72.66840118,68.55558582,62.81521035,64.3720818,69.28774459,67.7654684
29,X2010.28,29,0,2010,31.59790865,23.16903609,6.179876957,38.48045459,73.9566927,23.16903609,23.25545618,23.5575817,23.8414973,23.8346988,23.63610149,24.13044753,24.86660927,24.94722892,25.08168667,6.179876957,11.67021341,4.199561196,5.671102757,6.291017179,7.178411674,7.869844265,6.900248227,4.616726619,12.15622677,31.59790865,33.43347666,32.9121084,33.79830458,33.32823603,31.52606706,33.42728911,35.77851108,35.18694507,34.77204814,38.48045459,39.68203505,20.33456365,25.6617455,35.0396414,34.55200507,32.74896929,23.06042481,26.43188054,25.12289348,73.9566927,74.09121881,71.77787898,68.50200567,71.34284213,72.66840118,68.55558582,62.81521035,64.3720818,69.28774459
30,X2010.29,30,9,2010,32.28197061,23.26557662,2.407989418,29.50837022,67.58795015,23.26557662,23.16903609,23.25545618,23.5575817,23.8414973,23.8346988,23.63610149,24.13044753,24.86660927,24.94722892,2.407989418,6.179876957,11.67021341,4.199561196,5.671102757,6.291017179,7.178411674,7.869844265,6.900248227,4.616726619,32.28197061,31.59790865,33.43347666,32.9121084,33.79830458,33.32823603,31.52606706,33.42728911,35.77851108,35.18694507,29.50837022,38.48045459,39.68203505,20.33456365,25.6617455,35.0396414,34.55200507,32.74896929,23.06042481,26.43188054,67.58795015,73.9566927,74.09121881,71.77787898,68.50200567,71.34284213,72.66840118,68.55558582,62.81521035,64.3720818
31,X2010.30,31,0,2010,32.74135971,23.47402763,3.820557143,23.02748224,67.25796692,23.47402763,23.26557662,23.16903609,23.25545618,23.5575817,23.8414973,23.8346988,23.63610149,24.13044753,24.86660927,3.820557143,2.407989418,6.179876957,11.67021341,4.199561196,5.671102757,6.291017179,7.178411674,7.869844265,6.900248227,32.74135971,32.28197061,31.59790865,33.43347666,32.9121084,33.79830458,33.32823603,31.52606706,33.42728911,35.77851108,23.02748224,29.50837022,38.48045459,39.68203505,20.33456365,25.6617455,35.0396414,34.55200507,32.74896929,23.06042481,67.25796692,67.58795015,73.9566927,74.09121881,71.77787898,68.50200567,71.34284213,72.66840118,68.55558582,62.81521035
32,X2010.31,32,50,2010,33.49984511,23.90413941,4.291677928,28.06065307,66.86219632,23.90413941,23.47402763,23.26557662,23.16903609,23.25545618,23.5575817,23.8414973,23.8346988,23.63610149,24.13044753,4.291677928,3.820557143,2.407989418,6.179876957,11.67021341,4.199561196,5.671102757,6.291017179,7.178411674,7.869844265,33.49984511,32.74135971,32.28197061,31.59790865,33.43347666,32.9121084,33.79830458,33.32823603,31.52606706,33.42728911,28.06065307,23.02748224,29.50837022,38.48045459,39.68203505,20.33456365,25.6617455,35.0396414,34.55200507,32.74896929,66.86219632,67.25796692,67.58795015,73.9566927,74.09121881,71.77787898,68.50200567,71.34284213,72.66840118,68.55558582
33,X2010.32,33,22,2010,31.82455253,23.46331324,7.454953579,40.51980258,75.1707184,23.46331324,23.90413941,23.47402763,23.26557662,23.16903609,23.25545618,23.5575817,23.8414973,23.8346988,23.63610149,7.454953579,4.291677928,3.820557143,2.407989418,6.179876957,11.67021341,4.199561196,5.671102757,6.291017179,7.178411674,31.82455253,33.49984511,32.74135971,32.28197061,31.59790865,33.43347666,32.9121084,33.79830458,33.32823603,31.52606706,40.51980258,28.06065307,23.02748224,29.50837022,38.48045459,39.68203505,20.33456365,25.6617455,35.0396414,34.55200507,75.1707184,66.86219632,67.25796692,67.58795015,73.9566927,74.09121881,71.77787898,68.50200567,71.34284213,72.66840118
34,X2010.33,34,158,2010,29.50114453,23.09850266,11.20002976,53.55858662,82.68601766,23.09850266,23.46331324,23.90413941,23.47402763,23.26557662,23.16903609,23.25545618,23.5575817,23.8414973,23.8346988,11.20002976,7.454953579,4.291677928,3.820557143,2.407989418,6.179876957,11.67021341,4.199561196,5.671102757,6.291017179,29.50114453,31.82455253,33.49984511,32.74135971,32.28197061,31.59790865,33.43347666,32.9121084,33.79830458,33.32823603,53.55858662,40.51980258,28.06065307,23.02748224,29.50837022,38.48045459,39.68203505,20.33456365,25.6617455,35.0396414,82.68601766,75.1707184,66.86219632,67.25796692,67.58795015,73.9566927,74.09121881,71.77787898,68.50200567,71.34284213
35,X2010.34,35,0,2010,31.80573131,23.029716,7.617879819,39.28641773,73.39034053,23.029716,23.09850266,23.46331324,23.90413941,23.47402763,23.26557662,23.16903609,23.25545618,23.5575817,23.8414973,7.617879819,11.20002976,7.454953579,4.291677928,3.820557143,2.407989418,6.179876957,11.67021341,4.199561196,5.671102757,31.80573131,29.50114453,31.82455253,33.49984511,32.74135971,32.28197061,31.59790865,33.43347666,32.9121084,33.79830458,39.28641773,53.55858662,40.51980258,28.06065307,23.02748224,29.50837022,38.48045459,39.68203505,20.33456365,25.6617455,73.39034053,82.68601766,75.1707184,66.86219632,67.25796692,67.58795015,73.9566927,74.09121881,71.77787898,68.50200567
36,X2010.35,36,0,2010,31.95432009,23.55535285,2.894226804,29.39978476,71.15622395,23.55535285,23.029716,23.09850266,23.46331324,23.90413941,23.47402763,23.26557662,23.16903609,23.25545618,23.5575817,2.894226804,7.617879819,11.20002976,7.454953579,4.291677928,3.820557143,2.407989418,6.179876957,11.67021341,4.199561196,31.95432009,31.80573131,29.50114453,31.82455253,33.49984511,32.74135971,32.28197061,31.59790865,33.43347666,32.9121084,29.39978476,39.28641773,53.55858662,40.51980258,28.06065307,23.02748224,29.50837022,38.48045459,39.68203505,20.33456365,71.15622395,73.39034053,82.68601766,75.1707184,66.86219632,67.25796692,67.58795015,73.9566927,74.09121881,71.77787898
37,X2010.36,37,0,2010,31.07282271,22.85895002,12.89412796,54.30273417,76.51003768,22.85895002,23.55535285,23.029716,23.09850266,23.46331324,23.90413941,23.47402763,23.26557662,23.16903609,23.25545618,12.89412796,2.894226804,7.617879819,11.20002976,7.454953579,4.291677928,3.820557143,2.407989418,6.179876957,11.67021341,31.07282271,31.95432009,31.80573131,29.50114453,31.82455253,33.49984511,32.74135971,32.28197061,31.59790865,33.43347666,54.30273417,29.39978476,39.28641773,53.55858662,40.51980258,28.06065307,23.02748224,29.50837022,38.48045459,39.68203505,76.51003768,71.15622395,73.39034053,82.68601766,75.1707184,66.86219632,67.25796692,67.58795015,73.9566927,74.09121881
38,X2010.37,38,18,2010,31.96588643,23.19902747,7.472148847,42.79894111,75.5512082,23.19902747,22.85895002,23.55535285,23.029716,23.09850266,23.46331324,23.90413941,23.47402763,23.26557662,23.16903609,7.472148847,12.89412796,2.894226804,7.617879819,11.20002976,7.454953579,4.291677928,3.820557143,2.407989418,6.179876957,31.96588643,31.07282271,31.95432009,31.80573131,29.50114453,31.82455253,33.49984511,32.74135971,32.28197061,31.59790865,42.79894111,54.30273417,29.39978476,39.28641773,53.55858662,40.51980258,28.06065307,23.02748224,29.50837022,38.48045459,75.5512082,76.51003768,71.15622395,73.39034053,82.68601766,75.1707184,66.86219632,67.25796692,67.58795015,73.9566927
39,X2010.38,39,0,2010,31.38229762,23.10906194,8.383159396,52.86604785,80.99240363,23.10906194,23.19902747,22.85895002,23.55535285,23.029716,23.09850266,23.46331324,23.90413941,23.47402763,23.26557662,8.383159396,7.472148847,12.89412796,2.894226804,7.617879819,11.20002976,7.454953579,4.291677928,3.820557143,2.407989418,31.38229762,31.96588643,31.07282271,31.95432009,31.80573131,29.50114453,31.82455253,33.49984511,32.74135971,32.28197061,52.86604785,42.79894111,54.30273417,29.39978476,39.28641773,53.55858662,40.51980258,28.06065307,23.02748224,29.50837022,80.99240363,75.5512082,76.51003768,71.15622395,73.39034053,82.68601766,75.1707184,66.86219632,67.25796692,67.58795015
