,Var.1,week,cases,year,maxt,mint,rain,soil,rh,mintl0,mintl1,mintl2,mintl3,mintl4,mintl5,mintl6,mintl7,mintl8,mintl9,rainl0,rainl1,rainl2,rainl3,rainl4,rainl5,rainl6,rainl7,rainl8,rainl9,maxtl0,maxtl1,maxtl2,maxtl3,maxtl4,maxtl5,maxtl6,maxtl7,maxtl8,maxtl9,soill0,soill1,soill2,soill3,soill4,soill5,soill6,soill7,soill8,soill9,rhl0,rhl1,rhl2,rhl3,rhl4,rhl5,rhl6,rhl7,rhl8,rhl9
11,X2010.10,11,0,2010,35.16212242,20.32808744,5.198941799,8.945669043,35.34878037,20.32808744,20.85714869,19.15700862,19.57918372,18.77862975,16.36613402,16.42655972,14.84518366,17.12952189,18.67480474,5.198941799,0,0.275,1.698148148,2.1078125,0,0,0,6.920114943,7.724908136,35.16212242,35.31613437,34.44756851,34.17633824,33.64765,31.53869385,30.80868225,29.77019828,29.9365597,29.83661811,8.945669043,8.613824167,10.14842018,11.99300124,13.64301612,13.37185429,13.95604844,14.97359669,19.24819954,23.96906005,35.34878037,40.728556,41.75558208,46.9390082,51.39108614,47.64008534,48.8165706,52.73068447,60.38474962,70.68529581
12,X2010.11,12,0,2010,35.93546934,20.42785424,0.966666667,8.779003253,35.99621102,20.42785424,20.32808744,20.85714869,19.15700862,19.57918372,18.77862975,16.36613402,16.42655972,14.84518366,17.12952189,0.966666667,5.198941799,0,0.275,1.698148148,2.1078125,0,0,0,6.920114943,35.93546934,35.16212242,35.31613437,34.44756851,34.17633824,33.64765,31.53869385,30.80868225,29.77019828,29.9365597,8.779003253,8.945669043,8.613824167,10.14842018,11.99300124,13.64301612,13.37185429,13.95604844,14.97359669,19.24819954,35.99621102,35.34878037,40.728556,41.75558208,46.9390082,51.39108614,47.64008534,48.8165706,52.73068447,60.38474962
13,X2010.12,13,0,2010,35.38683384,22.0239475,4.749033816,11.48527043,44.90579593,22.0239475,20.42785424,20.32808744,20.85714869,19.15700862,19.57918372,18.77862975,16.36613402,16.42655972,14.84518366,4.749033816,0.966666667,5.198941799,0,0.275,1.698148148,2.1078125,0,0,0,35.38683384,35.93546934,35.16212242,35.31613437,34.44756851,34.17633824,33.64765,31.53869385,30.80868225,29.77019828,11.48527043,8.779003253,8.945669043,8.613824167,10.14842018,11.99300124,13.64301612,13.37185429,13.95604844,14.97359669,44.90579593,35.99621102,35.34878037,40.728556,41.75558208,46.9390082,51.39108614,47.64008534,48.8165706,52.73068447
14,X2010.13,14,0,2010,36.89404678,22.45542279,0.889285714,11.44461256,43.58144626,22.45542279,22.0239475,20.42785424,20.32808744,20.85714869,19.15700862,19.57918372,18.77862975,16.36613402,16.42655972,0.889285714,4.749033816,0.966666667,5.198941799,0,0.275,1.698148148,2.1078125,0,0,36.89404678,35.38683384,35.93546934,35.16212242,35.31613437,34.44756851,34.17633824,33.64765,31.53869385,30.80868225,11.44461256,11.48527043,8.779003253,8.945669043,8.613824167,10.14842018,11.99300124,13.64301612,13.37185429,13.95604844,43.58144626,44.90579593,35.99621102,35.34878037,40.728556,41.75558208,46.9390082,51.39108614,47.64008534,48.8165706
15,X2010.14,15,0,2010,36.99157429,23.36317788,5.258263403,19.77647431,50.23466391,23.36317788,22.45542279,22.0239475,20.42785424,20.32808744,20.85714869,19.15700862,19.57918372,18.77862975,16.36613402,5.258263403,0.889285714,4.749033816,0.966666667,5.198941799,0,0.275,1.698148148,2.1078125,0,36.99157429,36.89404678,35.38683384,35.93546934,35.16212242,35.31613437,34.44756851,34.17633824,33.64765,31.53869385,19.77647431,11.44461256,11.48527043,8.779003253,8.945669043,8.613824167,10.14842018,11.99300124,13.64301612,13.37185429,50.23466391,43.58144626,44.90579593,35.99621102,35.34878037,40.728556,41.75558208,46.9390082,51.39108614,47.64008534
16,X2010.15,16,0,2010,36.49617497,23.4099766,1.127214286,23.88255593,52.25007324,23.4099766,23.36317788,22.45542279,22.0239475,20.42785424,20.32808744,20.85714869,19.15700862,19.57918372,18.77862975,1.127214286,5.258263403,0.889285714,4.749033816,0.966666667,5.198941799,0,0.275,1.698148148,2.1078125,36.49617497,36.99157429,36.89404678,35.38683384,35.93546934,35.16212242,35.31613437,34.44756851,34.17633824,33.64765,23.88255593,19.77647431,11.44461256,11.48527043,8.779003253,8.945669043,8.613824167,10.14842018,11.99300124,13.64301612,52.25007324,50.23466391,43.58144626,44.90579593,35.99621102,35.34878037,40.728556,41.75558208,46.9390082,51.39108614
17,X2010.16,17,0,2010,36.40992409,23.47749274,4.199432624,26.05154456,51.30738534,23.47749274,23.4099766,23.36317788,22.45542279,22.0239475,20.42785424,20.32808744,20.85714869,19.15700862,19.57918372,4.199432624,1.127214286,5.258263403,0.889285714,4.749033816,0.966666667,5.198941799,0,0.275,1.698148148,36.40992409,36.49617497,36.99157429,36.89404678,35.38683384,35.93546934,35.16212242,35.31613437,34.44756851,34.17633824,26.05154456,23.88255593,19.77647431,11.44461256,11.48527043,8.779003253,8.945669043,8.613824167,10.14842018,11.99300124,51.30738534,52.25007324,50.23466391,43.58144626,44.90579593,35.99621102,35.34878037,40.728556,41.75558208,46.9390082
18,X2010.17,18,10,2010,34.54343438,22.46797089,5.594226191,28.05023115,57.94153181,22.46797089,23.47749274,23.4099766,23.36317788,22.45542279,22.0239475,20.42785424,20.32808744,20.85714869,19.15700862,5.594226191,4.199432624,1.127214286,5.258263403,0.889285714,4.749033816,0.966666667,5.198941799,0,0.275,34.54343438,36.40992409,36.49617497,36.99157429,36.89404678,35.38683384,35.93546934,35.16212242,35.31613437,34.44756851,28.05023115,26.05154456,23.88255593,19.77647431,11.44461256,11.48527043,8.779003253,8.945669043,8.613824167,10.14842018,57.94153181,51.30738534,52.25007324,50.23466391,43.58144626,44.90579593,35.99621102,35.34878037,40.728556,41.75558208
19,X2010.18,19,12,2010,36.80657142,24.30728277,3.690056497,26.57040096,51.28905178,24.30728277,22.46797089,23.47749274,23.4099766,23.36317788,22.45542279,22.0239475,20.42785424,20.32808744,20.85714869,3.690056497,5.594226191,4.199432624,1.127214286,5.258263403,0.889285714,4.749033816,0.966666667,5.198941799,0,36.80657142,34.54343438,36.40992409,36.49617497,36.99157429,36.89404678,35.38683384,35.93546934,35.16212242,35.31613437,26.57040096,28.05023115,26.05154456,23.88255593,19.77647431,11.44461256,11.48527043,8.779003253,8.945669043,8.613824167,51.28905178,57.94153181,51.30738534,52.25007324,50.23466391,43.58144626,44.90579593,35.99621102,35.34878037,40.728556
20,X2010.19,20,0,2010,35.06804663,23.68283964,8.547445415,30.51751435,56.65658446,23.68283964,24.30728277,22.46797089,23.47749274,23.4099766,23.36317788,22.45542279,22.0239475,20.42785424,20.32808744,8.547445415,3.690056497,5.594226191,4.199432624,1.127214286,5.258263403,0.889285714,4.749033816,0.966666667,5.198941799,35.06804663,36.80657142,34.54343438,36.40992409,36.49617497,36.99157429,36.89404678,35.38683384,35.93546934,35.16212242,30.51751435,26.57040096,28.05023115,26.05154456,23.88255593,19.77647431,11.44461256,11.48527043,8.779003253,8.945669043,56.65658446,51.28905178,57.94153181,51.30738534,52.25007324,50.23466391,43.58144626,44.90579593,35.99621102,35.34878037
21,X2010.20,21,0,2010,34.42730018,23.21105548,8.075537415,38.00844058,57.68495877,23.21105548,23.68283964,24.30728277,22.46797089,23.47749274,23.4099766,23.36317788,22.45542279,22.0239475,20.42785424,8.075537415,8.547445415,3.690056497,5.594226191,4.199432624,1.127214286,5.258263403,0.889285714,4.749033816,0.966666667,34.42730018,35.06804663,36.80657142,34.54343438,36.40992409,36.49617497,36.99157429,36.89404678,35.38683384,35.93546934,38.00844058,30.51751435,26.57040096,28.05023115,26.05154456,23.88255593,19.77647431,11.44461256,11.48527043,8.779003253,57.68495877,56.65658446,51.28905178,57.94153181,51.30738534,52.25007324,50.23466391,43.58144626,44.90579593,35.99621102
22,X2010.21,22,0,2010,34.67975524,23.21194173,8.465505464,34.66083161,56.05229487,23.21194173,23.21105548,23.68283964,24.30728277,22.46797089,23.47749274,23.4099766,23.36317788,22.45542279,22.0239475,8.465505464,8.075537415,8.547445415,3.690056497,5.594226191,4.199432624,1.127214286,5.258263403,0.889285714,4.749033816,34.67975524,34.42730018,35.06804663,36.80657142,34.54343438,36.40992409,36.49617497,36.99157429,36.89404678,35.38683384,34.66083161,38.00844058,30.51751435,26.57040096,28.05023115,26.05154456,23.88255593,19.77647431,11.44461256,11.48527043,56.05229487,57.68495877,56.65658446,51.28905178,57.94153181,51.30738534,52.25007324,50.23466391,43.58144626,44.90579593
23,X2010.22,23,40,2010,33.23759169,22.66635568,6.915062358,38.73827317,63.22937749,22.66635568,23.21194173,23.21105548,23.68283964,24.30728277,22.46797089,23.47749274,23.4099766,23.36317788,22.45542279,6.915062358,8.465505464,8.075537415,8.547445415,3.690056497,5.594226191,4.199432624,1.127214286,5.258263403,0.889285714,33.23759169,34.67975524,34.42730018,35.06804663,36.80657142,34.54343438,36.40992409,36.49617497,36.99157429,36.89404678,38.73827317,34.66083161,38.00844058,30.51751435,26.57040096,28.05023115,26.05154456,23.88255593,19.77647431,11.44461256,63.22937749,56.05229487,57.68495877,56.65658446,51.28905178,57.94153181,51.30738534,52.25007324,50.23466391,43.58144626
24,X2010.23,24,0,2010,28.80711376,21.78951019,11.77270529,63.25950756,76.4847134,21.78951019,22.66635568,23.21194173,23.21105548,23.68283964,24.30728277,22.46797089,23.47749274,23.4099766,23.36317788,11.77270529,6.915062358,8.465505464,8.075537415,8.547445415,3.690056497,5.594226191,4.199432624,1.127214286,5.258263403,28.80711376,33.23759169,34.67975524,34.42730018,35.06804663,36.80657142,34.54343438,36.40992409,36.49617497,36.99157429,63.25950756,38.73827317,34.66083161,38.00844058,30.51751435,26.57040096,28.05023115,26.05154456,23.88255593,19.77647431,76.4847134,63.22937749,56.05229487,57.68495877,56.65658446,51.28905178,57.94153181,51.30738534,52.25007324,50.23466391
25,X2010.24,25,0,2010,29.78081051,21.78205244,7.000550536,51.93076572,75.22190113,21.78205244,21.78951019,22.66635568,23.21194173,23.21105548,23.68283964,24.30728277,22.46797089,23.47749274,23.4099766,7.000550536,11.77270529,6.915062358,8.465505464,8.075537415,8.547445415,3.690056497,5.594226191,4.199432624,1.127214286,29.78081051,28.80711376,33.23759169,34.67975524,34.42730018,35.06804663,36.80657142,34.54343438,36.40992409,36.49617497,51.93076572,63.25950756,38.73827317,34.66083161,38.00844058,30.51751435,26.57040096,28.05023115,26.05154456,23.88255593,75.22190113,76.4847134,63.22937749,56.05229487,57.68495877,56.65658446,51.28905178,57.94153181,51.30738534,52.25007324
26,X2010.25,26,0,2010,30.5024022,21.68716615,6.982527473,45.57089253,71.96015775,21.68716615,21.78205244,21.78951019,22.66635568,23.21194173,23.21105548,23.68283964,24.30728277,22.46797089,23.47749274,6.982527473,7.000550536,11.77270529,6.915062358,8.465505464,8.075537415,8.547445415,3.690056497,5.594226191,4.199432624,30.5024022,29.78081051,28.80711376,33.23759169,34.67975524,34.42730018,35.06804663,36.80657142,34.54343438,36.40992409,45.57089253,51.93076572,63.25950756,38.73827317,34.66083161,38.00844058,30.51751435,26.57040096,28.05023115,26.05154456,71.96015775,75.22190113,76.4847134,63.22937749,56.05229487,57.68495877,56.65658446,51.28905178,57.94153181,51.30738534
27,X2010.26,27,0,2010,28.5959825,21.02783666,9.727189726,59.03652911,79.44268368,21.02783666,21.68716615,21.78205244,21.78951019,22.66635568,23.21194173,23.21105548,23.68283964,24.30728277,22.46797089,9.727189726,6.982527473,7.000550536,11.77270529,6.915062358,8.465505464,8.075537415,8.547445415,3.690056497,5.594226191,28.5959825,30.5024022,29.78081051,28.80711376,33.23759169,34.67975524,34.42730018,35.06804663,36.80657142,34.54343438,59.03652911,45.57089253,51.93076572,63.25950756,38.73827317,34.66083161,38.00844058,30.51751435,26.57040096,28.05023115,79.44268368,71.96015775,75.22190113,76.4847134,63.22937749,56.05229487,57.68495877,56.65658446,51.28905178,57.94153181
28,X2010.27,28,212,2010,30.19509619,21.77826239,5.835318095,53.09547621,73.79561346,21.77826239,21.02783666,21.68716615,21.78205244,21.78951019,22.66635568,23.21194173,23.21105548,23.68283964,24.30728277,5.835318095,9.727189726,6.982527473,7.000550536,11.77270529,6.915062358,8.465505464,8.075537415,8.547445415,3.690056497,30.19509619,28.5959825,30.5024022,29.78081051,28.80711376,33.23759169,34.67975524,34.42730018,35.06804663,36.80657142,53.09547621,59.03652911,45.57089253,51.93076572,63.25950756,38.73827317,34.66083161,38.00844058,30.51751435,26.57040096,73.79561346,79.44268368,71.96015775,75.22190113,76.4847134,63.22937749,56.05229487,57.68495877,56.65658446,51.28905178
29,X2010.28,29,0,2010,27.90692716,21.03023325,11.69996438,63.46688734,83.28637863,21.03023325,21.77826239,21.02783666,21.68716615,21.78205244,21.78951019,22.66635568,23.21194173,23.21105548,23.68283964,11.69996438,5.835318095,9.727189726,6.982527473,7.000550536,11.77270529,6.915062358,8.465505464,8.075537415,8.547445415,27.90692716,30.19509619,28.5959825,30.5024022,29.78081051,28.80711376,33.23759169,34.67975524,34.42730018,35.06804663,63.46688734,53.09547621,59.03652911,45.57089253,51.93076572,63.25950756,38.73827317,34.66083161,38.00844058,30.51751435,83.28637863,73.79561346,79.44268368,71.96015775,75.22190113,76.4847134,63.22937749,56.05229487,57.68495877,56.65658446
30,X2010.29,30,0,2010,27.49053064,20.86369092,13.13686147,73.46834497,82.15897089,20.86369092,21.03023325,21.77826239,21.02783666,21.68716615,21.78205244,21.78951019,22.66635568,23.21194173,23.21105548,13.13686147,11.69996438,5.835318095,9.727189726,6.982527473,7.000550536,11.77270529,6.915062358,8.465505464,8.075537415,27.49053064,27.90692716,30.19509619,28.5959825,30.5024022,29.78081051,28.80711376,33.23759169,34.67975524,34.42730018,73.46834497,63.46688734,53.09547621,59.03652911,45.57089253,51.93076572,63.25950756,38.73827317,34.66083161,38.00844058,82.15897089,83.28637863,73.79561346,79.44268368,71.96015775,75.22190113,76.4847134,63.22937749,56.05229487,57.68495877
31,X2010.30,31,0,2010,28.08300873,20.97595918,10.96964095,67.204153,78.09680021,20.97595918,20.86369092,21.03023325,21.77826239,21.02783666,21.68716615,21.78205244,21.78951019,22.66635568,23.21194173,10.96964095,13.13686147,11.69996438,5.835318095,9.727189726,6.982527473,7.000550536,11.77270529,6.915062358,8.465505464,28.08300873,27.49053064,27.90692716,30.19509619,28.5959825,30.5024022,29.78081051,28.80711376,33.23759169,34.67975524,67.204153,73.46834497,63.46688734,53.09547621,59.03652911,45.57089253,51.93076572,63.25950756,38.73827317,34.66083161,78.09680021,82.15897089,83.28637863,73.79561346,79.44268368,71.96015775,75.22190113,76.4847134,63.22937749,56.05229487
32,X2010.31,32,0,2010,29.39289799,21.25980763,4.659364758,59.64874221,74.34935416,21.25980763,20.97595918,20.86369092,21.03023325,21.77826239,21.02783666,21.68716615,21.78205244,21.78951019,22.66635568,4.659364758,10.96964095,13.13686147,11.69996438,5.835318095,9.727189726,6.982527473,7.000550536,11.77270529,6.915062358,29.39289799,28.08300873,27.49053064,27.90692716,30.19509619,28.5959825,30.5024022,29.78081051,28.80711376,33.23759169,59.64874221,67.204153,73.46834497,63.46688734,53.09547621,59.03652911,45.57089253,51.93076572,63.25950756,38.73827317,74.34935416,78.09680021,82.15897089,83.28637863,73.79561346,79.44268368,71.96015775,75.22190113,76.4847134,63.22937749
33,X2010.32,33,48,2010,28.32819826,21.09937028,10.47297338,64.22630093,80.03830694,21.09937028,21.25980763,20.97595918,20.86369092,21.03023325,21.77826239,21.02783666,21.68716615,21.78205244,21.78951019,10.47297338,4.659364758,10.96964095,13.13686147,11.69996438,5.835318095,9.727189726,6.982527473,7.000550536,11.77270529,28.32819826,29.39289799,28.08300873,27.49053064,27.90692716,30.19509619,28.5959825,30.5024022,29.78081051,28.80711376,64.22630093,59.64874221,67.204153,73.46834497,63.46688734,53.09547621,59.03652911,45.57089253,51.93076572,63.25950756,80.03830694,74.34935416,78.09680021,82.15897089,83.28637863,73.79561346,79.44268368,71.96015775,75.22190113,76.4847134
34,X2010.33,34,0,2010,27.37999416,20.87375514,16.50232002,74.67463091,86.7907003,20.87375514,21.09937028,21.25980763,20.97595918,20.86369092,21.03023325,21.77826239,21.02783666,21.68716615,21.78205244,16.50232002,10.47297338,4.659364758,10.96964095,13.13686147,11.69996438,5.835318095,9.727189726,6.982527473,7.000550536,27.37999416,28.32819826,29.39289799,28.08300873,27.49053064,27.90692716,30.19509619,28.5959825,30.5024022,29.78081051,74.67463091,64.22630093,59.64874221,67.204153,73.46834497,63.46688734,53.09547621,59.03652911,45.57089253,51.93076572,86.7907003,80.03830694,74.34935416,78.09680021,82.15897089,83.28637863,73.79561346,79.44268368,71.96015775,75.22190113
35,X2010.34,35,0,2010,27.48977262,20.72402331,8.065267154,71.81964871,80.08201488,20.72402331,20.87375514,21.09937028,21.25980763,20.97595918,20.86369092,21.03023325,21.77826239,21.02783666,21.68716615,8.065267154,16.50232002,10.47297338,4.659364758,10.96964095,13.13686147,11.69996438,5.835318095,9.727189726,6.982527473,27.48977262,27.37999416,28.32819826,29.39289799,28.08300873,27.49053064,27.90692716,30.19509619,28.5959825,30.5024022,71.81964871,74.67463091,64.22630093,59.64874221,67.204153,73.46834497,63.46688734,53.09547621,59.03652911,45.57089253,80.08201488,86.7907003,80.03830694,74.34935416,78.09680021,82.15897089,83.28637863,73.79561346,79.44268368,71.96015775
36,X2010.35,36,0,2010,27.49836148,20.78130613,6.407127496,68.19175179,77.73727606,20.78130613,20.72402331,20.87375514,21.09937028,21.25980763,20.97595918,20.86369092,21.03023325,21.77826239,21.02783666,6.407127496,8.065267154,16.50232002,10.47297338,4.659364758,10.96964095,13.13686147,11.69996438,5.835318095,9.727189726,27.49836148,27.48977262,27.37999416,28.32819826,29.39289799,28.08300873,27.49053064,27.90692716,30.19509619,28.5959825,68.19175179,71.81964871,74.67463091,64.22630093,59.64874221,67.204153,73.46834497,63.46688734,53.09547621,59.03652911,77.73727606,80.08201488,86.7907003,80.03830694,74.34935416,78.09680021,82.15897089,83.28637863,73.79561346,79.44268368
37,X2010.36,37,0,2010,28.5512886,20.7570087,6.953929547,60.83731608,78.02042958,20.7570087,20.78130613,20.72402331,20.87375514,21.09937028,21.25980763,20.97595918,20.86369092,21.03023325,21.77826239,6.953929547,6.407127496,8.065267154,16.50232002,10.47297338,4.659364758,10.96964095,13.13686147,11.69996438,5.835318095,28.5512886,27.49836148,27.48977262,27.37999416,28.32819826,29.39289799,28.08300873,27.49053064,27.90692716,30.19509619,60.83731608,68.19175179,71.81964871,74.67463091,64.22630093,59.64874221,67.204153,73.46834497,63.46688734,53.09547621,78.02042958,77.73727606,80.08201488,86.7907003,80.03830694,74.34935416,78.09680021,82.15897089,83.28637863,73.79561346
38,X2010.37,38,0,2010,29.66606997,20.68093292,8.188656801,58.83159585,77.77137292,20.68093292,20.7570087,20.78130613,20.72402331,20.87375514,21.09937028,21.25980763,20.97595918,20.86369092,21.03023325,8.188656801,6.953929547,6.407127496,8.065267154,16.50232002,10.47297338,4.659364758,10.96964095,13.13686147,11.69996438,29.66606997,28.5512886,27.49836148,27.48977262,27.37999416,28.32819826,29.39289799,28.08300873,27.49053064,27.90692716,58.83159585,60.83731608,68.19175179,71.81964871,74.67463091,64.22630093,59.64874221,67.204153,73.46834497,63.46688734,77.77137292,78.02042958,77.73727606,80.08201488,86.7907003,80.03830694,74.34935416,78.09680021,82.15897089,83.28637863
39,X2010.38,39,0,2010,30.38265888,21.06885134,11.73076865,66.553665,79.87015859,21.06885134,20.68093292,20.7570087,20.78130613,20.72402331,20.87375514,21.09937028,21.25980763,20.97595918,20.86369092,11.73076865,8.188656801,6.953929547,6.407127496,8.065267154,16.50232002,10.47297338,4.659364758,10.96964095,13.13686147,30.38265888,29.66606997,28.5512886,27.49836148,27.48977262,27.37999416,28.32819826,29.39289799,28.08300873,27.49053064,66.553665,58.83159585,60.83731608,68.19175179,71.81964871,74.67463091,64.22630093,59.64874221,67.204153,73.46834497,79.87015859,77.77137292,78.02042958,77.73727606,80.08201488,86.7907003,80.03830694,74.34935416,78.09680021,82.15897089
