,Var.1,week,cases,year,maxt,mint,rain,soil,rh,mintl0,mintl1,mintl2,mintl3,mintl4,mintl5,mintl6,mintl7,mintl8,mintl9,rainl0,rainl1,rainl2,rainl3,rainl4,rainl5,rainl6,rainl7,rainl8,rainl9,maxtl0,maxtl1,maxtl2,maxtl3,maxtl4,maxtl5,maxtl6,maxtl7,maxtl8,maxtl9,soill0,soill1,soill2,soill3,soill4,soill5,soill6,soill7,soill8,soill9,rhl0,rhl1,rhl2,rhl3,rhl4,rhl5,rhl6,rhl7,rhl8,rhl9
11,X2010.10,11,0,2010,33.76099967,16.49474483,0,21.1432414,35.12484592,16.49474483,14.97102956,15.2200515,11.73203777,11.6276748,11.53688977,9.227528952,7.327370229,7.122754173,7.243942504,0,0.856875,0,1.093816254,4.176430976,6.736862745,0,0,0,4.319190141,33.76099967,30.53255689,31.49992279,27.52662813,24.32998284,25.45308456,24.93410983,22.13802656,17.20666671,16.70527239,21.1432414,21.94686945,23.26719895,25.59927636,43.82302095,37.95534238,36.03969098,43.59514887,46.50392443,50.30164765,35.12484592,36.62462227,43.32250026,52.70029017,58.1495782,59.83152516,51.25696826,68.28339688,76.13630853,76.5730469
12,X2010.11,12,0,2010,37.64051895,19.4320678,0,20.59030898,25.62132946,19.4320678,16.49474483,14.97102956,15.2200515,11.73203777,11.6276748,11.53688977,9.227528952,7.327370229,7.122754173,0,0,0.856875,0,1.093816254,4.176430976,6.736862745,0,0,0,37.64051895,33.76099967,30.53255689,31.49992279,27.52662813,24.32998284,25.45308456,24.93410983,22.13802656,17.20666671,20.59030898,21.1432414,21.94686945,23.26719895,25.59927636,43.82302095,37.95534238,36.03969098,43.59514887,46.50392443,25.62132946,35.12484592,36.62462227,43.32250026,52.70029017,58.1495782,59.83152516,51.25696826,68.28339688,76.13630853
13,X2010.12,13,0,2010,38.56772638,20.72575716,0.4,12.53493059,19.819096,20.72575716,19.4320678,16.49474483,14.97102956,15.2200515,11.73203777,11.6276748,11.53688977,9.227528952,7.327370229,0.4,0,0,0.856875,0,1.093816254,4.176430976,6.736862745,0,0,38.56772638,37.64051895,33.76099967,30.53255689,31.49992279,27.52662813,24.32998284,25.45308456,24.93410983,22.13802656,12.53493059,20.59030898,21.1432414,21.94686945,23.26719895,25.59927636,43.82302095,37.95534238,36.03969098,43.59514887,19.819096,25.62132946,35.12484592,36.62462227,43.32250026,52.70029017,58.1495782,59.83152516,51.25696826,68.28339688
14,X2010.13,14,0,2010,39.36513081,20.73616043,0,4.249501601,14.01865839,20.73616043,20.72575716,19.4320678,16.49474483,14.97102956,15.2200515,11.73203777,11.6276748,11.53688977,9.227528952,0,0.4,0,0,0.856875,0,1.093816254,4.176430976,6.736862745,0,39.36513081,38.56772638,37.64051895,33.76099967,30.53255689,31.49992279,27.52662813,24.32998284,25.45308456,24.93410983,4.249501601,12.53493059,20.59030898,21.1432414,21.94686945,23.26719895,25.59927636,43.82302095,37.95534238,36.03969098,14.01865839,19.819096,25.62132946,35.12484592,36.62462227,43.32250026,52.70029017,58.1495782,59.83152516,51.25696826
15,X2010.14,15,0,2010,41.51934805,23.0161819,0,3.130792848,16.63975078,23.0161819,20.73616043,20.72575716,19.4320678,16.49474483,14.97102956,15.2200515,11.73203777,11.6276748,11.53688977,0,0,0.4,0,0,0.856875,0,1.093816254,4.176430976,6.736862745,41.51934805,39.36513081,38.56772638,37.64051895,33.76099967,30.53255689,31.49992279,27.52662813,24.32998284,25.45308456,3.130792848,4.249501601,12.53493059,20.59030898,21.1432414,21.94686945,23.26719895,25.59927636,43.82302095,37.95534238,16.63975078,14.01865839,19.819096,25.62132946,35.12484592,36.62462227,43.32250026,52.70029017,58.1495782,59.83152516
16,X2010.15,16,0,2010,41.66758459,25.79662808,0.250892857,3.642230683,22.28663126,25.79662808,23.0161819,20.73616043,20.72575716,19.4320678,16.49474483,14.97102956,15.2200515,11.73203777,11.6276748,0.250892857,0,0,0.4,0,0,0.856875,0,1.093816254,4.176430976,41.66758459,41.51934805,39.36513081,38.56772638,37.64051895,33.76099967,30.53255689,31.49992279,27.52662813,24.32998284,3.642230683,3.130792848,4.249501601,12.53493059,20.59030898,21.1432414,21.94686945,23.26719895,25.59927636,43.82302095,22.28663126,16.63975078,14.01865839,19.819096,25.62132946,35.12484592,36.62462227,43.32250026,52.70029017,58.1495782
17,X2010.16,17,0,2010,40.68033885,24.29370657,2.571323529,4.319168201,24.0676799,24.29370657,25.79662808,23.0161819,20.73616043,20.72575716,19.4320678,16.49474483,14.97102956,15.2200515,11.73203777,2.571323529,0.250892857,0,0,0.4,0,0,0.856875,0,1.093816254,40.68033885,41.66758459,41.51934805,39.36513081,38.56772638,37.64051895,33.76099967,30.53255689,31.49992279,27.52662813,4.319168201,3.642230683,3.130792848,4.249501601,12.53493059,20.59030898,21.1432414,21.94686945,23.26719895,25.59927636,24.0676799,22.28663126,16.63975078,14.01865839,19.819096,25.62132946,35.12484592,36.62462227,43.32250026,52.70029017
18,X2010.17,18,0,2010,38.36126564,25.08317458,4.716248164,9.126837628,36.63331959,25.08317458,24.29370657,25.79662808,23.0161819,20.73616043,20.72575716,19.4320678,16.49474483,14.97102956,15.2200515,4.716248164,2.571323529,0.250892857,0,0,0.4,0,0,0.856875,0,38.36126564,40.68033885,41.66758459,41.51934805,39.36513081,38.56772638,37.64051895,33.76099967,30.53255689,31.49992279,9.126837628,4.319168201,3.642230683,3.130792848,4.249501601,12.53493059,20.59030898,21.1432414,21.94686945,23.26719895,36.63331959,24.0676799,22.28663126,16.63975078,14.01865839,19.819096,25.62132946,35.12484592,36.62462227,43.32250026
19,X2010.18,19,0,2010,40.10687261,24.29927505,7.142615385,17.19176658,29.49133829,24.29927505,25.08317458,24.29370657,25.79662808,23.0161819,20.73616043,20.72575716,19.4320678,16.49474483,14.97102956,7.142615385,4.716248164,2.571323529,0.250892857,0,0,0.4,0,0,0.856875,40.10687261,38.36126564,40.68033885,41.66758459,41.51934805,39.36513081,38.56772638,37.64051895,33.76099967,30.53255689,17.19176658,9.126837628,4.319168201,3.642230683,3.130792848,4.249501601,12.53493059,20.59030898,21.1432414,21.94686945,29.49133829,36.63331959,24.0676799,22.28663126,16.63975078,14.01865839,19.819096,25.62132946,35.12484592,36.62462227
20,X2010.19,20,0,2010,42.32712142,26.93635345,1.534642857,12.76175373,27.00191841,26.93635345,24.29927505,25.08317458,24.29370657,25.79662808,23.0161819,20.73616043,20.72575716,19.4320678,16.49474483,1.534642857,7.142615385,4.716248164,2.571323529,0.250892857,0,0,0.4,0,0,42.32712142,40.10687261,38.36126564,40.68033885,41.66758459,41.51934805,39.36513081,38.56772638,37.64051895,33.76099967,12.76175373,17.19176658,9.126837628,4.319168201,3.642230683,3.130792848,4.249501601,12.53493059,20.59030898,21.1432414,27.00191841,29.49133829,36.63331959,24.0676799,22.28663126,16.63975078,14.01865839,19.819096,25.62132946,35.12484592
21,X2010.20,21,0,2010,41.41360788,26.96892323,1.698461538,13.40295489,36.95681964,26.96892323,26.93635345,24.29927505,25.08317458,24.29370657,25.79662808,23.0161819,20.73616043,20.72575716,19.4320678,1.698461538,1.534642857,7.142615385,4.716248164,2.571323529,0.250892857,0,0,0.4,0,41.41360788,42.32712142,40.10687261,38.36126564,40.68033885,41.66758459,41.51934805,39.36513081,38.56772638,37.64051895,13.40295489,12.76175373,17.19176658,9.126837628,4.319168201,3.642230683,3.130792848,4.249501601,12.53493059,20.59030898,36.95681964,27.00191841,29.49133829,36.63331959,24.0676799,22.28663126,16.63975078,14.01865839,19.819096,25.62132946
22,X2010.21,22,0,2010,40.96646061,27.26215356,8.581868132,17.35956998,35.18558755,27.26215356,26.96892323,26.93635345,24.29927505,25.08317458,24.29370657,25.79662808,23.0161819,20.73616043,20.72575716,8.581868132,1.698461538,1.534642857,7.142615385,4.716248164,2.571323529,0.250892857,0,0,0.4,40.96646061,41.41360788,42.32712142,40.10687261,38.36126564,40.68033885,41.66758459,41.51934805,39.36513081,38.56772638,17.35956998,13.40295489,12.76175373,17.19176658,9.126837628,4.319168201,3.642230683,3.130792848,4.249501601,12.53493059,35.18558755,36.95681964,27.00191841,29.49133829,36.63331959,24.0676799,22.28663126,16.63975078,14.01865839,19.819096
23,X2010.22,23,0,2010,38.45663661,25.69701846,1.552403846,17.4256992,36.50044277,25.69701846,27.26215356,26.96892323,26.93635345,24.29927505,25.08317458,24.29370657,25.79662808,23.0161819,20.73616043,1.552403846,8.581868132,1.698461538,1.534642857,7.142615385,4.716248164,2.571323529,0.250892857,0,0,38.45663661,40.96646061,41.41360788,42.32712142,40.10687261,38.36126564,40.68033885,41.66758459,41.51934805,39.36513081,17.4256992,17.35956998,13.40295489,12.76175373,17.19176658,9.126837628,4.319168201,3.642230683,3.130792848,4.249501601,36.50044277,35.18558755,36.95681964,27.00191841,29.49133829,36.63331959,24.0676799,22.28663126,16.63975078,14.01865839
24,X2010.23,24,0,2010,39.81096955,26.52193907,6.046497585,17.12291104,36.4058321,26.52193907,25.69701846,27.26215356,26.96892323,26.93635345,24.29927505,25.08317458,24.29370657,25.79662808,23.0161819,6.046497585,1.552403846,8.581868132,1.698461538,1.534642857,7.142615385,4.716248164,2.571323529,0.250892857,0,39.81096955,38.45663661,40.96646061,41.41360788,42.32712142,40.10687261,38.36126564,40.68033885,41.66758459,41.51934805,17.12291104,17.4256992,17.35956998,13.40295489,12.76175373,17.19176658,9.126837628,4.319168201,3.642230683,3.130792848,36.4058321,36.50044277,35.18558755,36.95681964,27.00191841,29.49133829,36.63331959,24.0676799,22.28663126,16.63975078
25,X2010.24,25,0,2010,40.35552548,27.98364649,6.431581741,19.7929979,46.36308916,27.98364649,26.52193907,25.69701846,27.26215356,26.96892323,26.93635345,24.29927505,25.08317458,24.29370657,25.79662808,6.431581741,6.046497585,1.552403846,8.581868132,1.698461538,1.534642857,7.142615385,4.716248164,2.571323529,0.250892857,40.35552548,39.81096955,38.45663661,40.96646061,41.41360788,42.32712142,40.10687261,38.36126564,40.68033885,41.66758459,19.7929979,17.12291104,17.4256992,17.35956998,13.40295489,12.76175373,17.19176658,9.126837628,4.319168201,3.642230683,46.36308916,36.4058321,36.50044277,35.18558755,36.95681964,27.00191841,29.49133829,36.63331959,24.0676799,22.28663126
26,X2010.25,26,0,2010,37.94832272,26.49461606,5.074125259,31.34133291,58.42598175,26.49461606,27.98364649,26.52193907,25.69701846,27.26215356,26.96892323,26.93635345,24.29927505,25.08317458,24.29370657,5.074125259,6.431581741,6.046497585,1.552403846,8.581868132,1.698461538,1.534642857,7.142615385,4.716248164,2.571323529,37.94832272,40.35552548,39.81096955,38.45663661,40.96646061,41.41360788,42.32712142,40.10687261,38.36126564,40.68033885,31.34133291,19.7929979,17.12291104,17.4256992,17.35956998,13.40295489,12.76175373,17.19176658,9.126837628,4.319168201,58.42598175,46.36308916,36.4058321,36.50044277,35.18558755,36.95681964,27.00191841,29.49133829,36.63331959,24.0676799
27,X2010.26,27,0,2010,35.4158344,26.17610465,12.0551963,38.04731379,67.69158165,26.17610465,26.49461606,27.98364649,26.52193907,25.69701846,27.26215356,26.96892323,26.93635345,24.29927505,25.08317458,12.0551963,5.074125259,6.431581741,6.046497585,1.552403846,8.581868132,1.698461538,1.534642857,7.142615385,4.716248164,35.4158344,37.94832272,40.35552548,39.81096955,38.45663661,40.96646061,41.41360788,42.32712142,40.10687261,38.36126564,38.04731379,31.34133291,19.7929979,17.12291104,17.4256992,17.35956998,13.40295489,12.76175373,17.19176658,9.126837628,67.69158165,58.42598175,46.36308916,36.4058321,36.50044277,35.18558755,36.95681964,27.00191841,29.49133829,36.63331959
28,X2010.27,28,0,2010,35.13160008,25.95568419,11.41242157,54.14834607,76.55947855,25.95568419,26.17610465,26.49461606,27.98364649,26.52193907,25.69701846,27.26215356,26.96892323,26.93635345,24.29927505,11.41242157,12.0551963,5.074125259,6.431581741,6.046497585,1.552403846,8.581868132,1.698461538,1.534642857,7.142615385,35.13160008,35.4158344,37.94832272,40.35552548,39.81096955,38.45663661,40.96646061,41.41360788,42.32712142,40.10687261,54.14834607,38.04731379,31.34133291,19.7929979,17.12291104,17.4256992,17.35956998,13.40295489,12.76175373,17.19176658,76.55947855,67.69158165,58.42598175,46.36308916,36.4058321,36.50044277,35.18558755,36.95681964,27.00191841,29.49133829
29,X2010.28,29,0,2010,33.69873461,25.64643494,20.96360574,65.87156837,85.71733388,25.64643494,25.95568419,26.17610465,26.49461606,27.98364649,26.52193907,25.69701846,27.26215356,26.96892323,26.93635345,20.96360574,11.41242157,12.0551963,5.074125259,6.431581741,6.046497585,1.552403846,8.581868132,1.698461538,1.534642857,33.69873461,35.13160008,35.4158344,37.94832272,40.35552548,39.81096955,38.45663661,40.96646061,41.41360788,42.32712142,65.87156837,54.14834607,38.04731379,31.34133291,19.7929979,17.12291104,17.4256992,17.35956998,13.40295489,12.76175373,85.71733388,76.55947855,67.69158165,58.42598175,46.36308916,36.4058321,36.50044277,35.18558755,36.95681964,27.00191841
30,X2010.29,30,0,2010,33.13709996,25.54328612,7.671558824,68.09659554,82.49604302,25.54328612,25.64643494,25.95568419,26.17610465,26.49461606,27.98364649,26.52193907,25.69701846,27.26215356,26.96892323,7.671558824,20.96360574,11.41242157,12.0551963,5.074125259,6.431581741,6.046497585,1.552403846,8.581868132,1.698461538,33.13709996,33.69873461,35.13160008,35.4158344,37.94832272,40.35552548,39.81096955,38.45663661,40.96646061,41.41360788,68.09659554,65.87156837,54.14834607,38.04731379,31.34133291,19.7929979,17.12291104,17.4256992,17.35956998,13.40295489,82.49604302,85.71733388,76.55947855,67.69158165,58.42598175,46.36308916,36.4058321,36.50044277,35.18558755,36.95681964
31,X2010.30,31,0,2010,32.69818515,25.24602321,10.51191674,73.08463014,83.90652897,25.24602321,25.54328612,25.64643494,25.95568419,26.17610465,26.49461606,27.98364649,26.52193907,25.69701846,27.26215356,10.51191674,7.671558824,20.96360574,11.41242157,12.0551963,5.074125259,6.431581741,6.046497585,1.552403846,8.581868132,32.69818515,33.13709996,33.69873461,35.13160008,35.4158344,37.94832272,40.35552548,39.81096955,38.45663661,40.96646061,73.08463014,68.09659554,65.87156837,54.14834607,38.04731379,31.34133291,19.7929979,17.12291104,17.4256992,17.35956998,83.90652897,82.49604302,85.71733388,76.55947855,67.69158165,58.42598175,46.36308916,36.4058321,36.50044277,35.18558755
32,X2010.31,32,0,2010,34.03504088,26.01742166,7.877129909,62.48082737,77.88980198,26.01742166,25.24602321,25.54328612,25.64643494,25.95568419,26.17610465,26.49461606,27.98364649,26.52193907,25.69701846,7.877129909,10.51191674,7.671558824,20.96360574,11.41242157,12.0551963,5.074125259,6.431581741,6.046497585,1.552403846,34.03504088,32.69818515,33.13709996,33.69873461,35.13160008,35.4158344,37.94832272,40.35552548,39.81096955,38.45663661,62.48082737,73.08463014,68.09659554,65.87156837,54.14834607,38.04731379,31.34133291,19.7929979,17.12291104,17.4256992,77.88980198,83.90652897,82.49604302,85.71733388,76.55947855,67.69158165,58.42598175,46.36308916,36.4058321,36.50044277
33,X2010.32,33,0,2010,32.85719009,25.60370221,10.92553291,77.41130042,87.21803623,25.60370221,26.01742166,25.24602321,25.54328612,25.64643494,25.95568419,26.17610465,26.49461606,27.98364649,26.52193907,10.92553291,7.877129909,10.51191674,7.671558824,20.96360574,11.41242157,12.0551963,5.074125259,6.431581741,6.046497585,32.85719009,34.03504088,32.69818515,33.13709996,33.69873461,35.13160008,35.4158344,37.94832272,40.35552548,39.81096955,77.41130042,62.48082737,73.08463014,68.09659554,65.87156837,54.14834607,38.04731379,31.34133291,19.7929979,17.12291104,87.21803623,77.88980198,83.90652897,82.49604302,85.71733388,76.55947855,67.69158165,58.42598175,46.36308916,36.4058321
34,X2010.33,34,0,2010,31.53012862,24.88007295,18.06016246,88.55650704,90.37765198,24.88007295,25.60370221,26.01742166,25.24602321,25.54328612,25.64643494,25.95568419,26.17610465,26.49461606,27.98364649,18.06016246,10.92553291,7.877129909,10.51191674,7.671558824,20.96360574,11.41242157,12.0551963,5.074125259,6.431581741,31.53012862,32.85719009,34.03504088,32.69818515,33.13709996,33.69873461,35.13160008,35.4158344,37.94832272,40.35552548,88.55650704,77.41130042,62.48082737,73.08463014,68.09659554,65.87156837,54.14834607,38.04731379,31.34133291,19.7929979,90.37765198,87.21803623,77.88980198,83.90652897,82.49604302,85.71733388,76.55947855,67.69158165,58.42598175,46.36308916
35,X2010.34,35,0,2010,33.46311869,25.82147566,7.315236657,81.00375248,85.56879353,25.82147566,24.88007295,25.60370221,26.01742166,25.24602321,25.54328612,25.64643494,25.95568419,26.17610465,26.49461606,7.315236657,18.06016246,10.92553291,7.877129909,10.51191674,7.671558824,20.96360574,11.41242157,12.0551963,5.074125259,33.46311869,31.53012862,32.85719009,34.03504088,32.69818515,33.13709996,33.69873461,35.13160008,35.4158344,37.94832272,81.00375248,88.55650704,77.41130042,62.48082737,73.08463014,68.09659554,65.87156837,54.14834607,38.04731379,31.34133291,85.56879353,90.37765198,87.21803623,77.88980198,83.90652897,82.49604302,85.71733388,76.55947855,67.69158165,58.42598175
36,X2010.35,36,0,2010,32.27290445,25.41267273,13.01437255,87.34170784,85.8207111,25.41267273,25.82147566,24.88007295,25.60370221,26.01742166,25.24602321,25.54328612,25.64643494,25.95568419,26.17610465,13.01437255,7.315236657,18.06016246,10.92553291,7.877129909,10.51191674,7.671558824,20.96360574,11.41242157,12.0551963,32.27290445,33.46311869,31.53012862,32.85719009,34.03504088,32.69818515,33.13709996,33.69873461,35.13160008,35.4158344,87.34170784,81.00375248,88.55650704,77.41130042,62.48082737,73.08463014,68.09659554,65.87156837,54.14834607,38.04731379,85.8207111,85.56879353,90.37765198,87.21803623,77.88980198,83.90652897,82.49604302,85.71733388,76.55947855,67.69158165
37,X2010.36,37,0,2010,31.64223926,24.65825394,13.97444258,85.20656246,87.29630461,24.65825394,25.41267273,25.82147566,24.88007295,25.60370221,26.01742166,25.24602321,25.54328612,25.64643494,25.95568419,13.97444258,13.01437255,7.315236657,18.06016246,10.92553291,7.877129909,10.51191674,7.671558824,20.96360574,11.41242157,31.64223926,32.27290445,33.46311869,31.53012862,32.85719009,34.03504088,32.69818515,33.13709996,33.69873461,35.13160008,85.20656246,87.34170784,81.00375248,88.55650704,77.41130042,62.48082737,73.08463014,68.09659554,65.87156837,54.14834607,87.29630461,85.8207111,85.56879353,90.37765198,87.21803623,77.88980198,83.90652897,82.49604302,85.71733388,76.55947855
38,X2010.37,38,0,2010,30.29603168,23.37980269,17.06713165,91.58213813,87.72692792,23.37980269,24.65825394,25.41267273,25.82147566,24.88007295,25.60370221,26.01742166,25.24602321,25.54328612,25.64643494,17.06713165,13.97444258,13.01437255,7.315236657,18.06016246,10.92553291,7.877129909,10.51191674,7.671558824,20.96360574,30.29603168,31.64223926,32.27290445,33.46311869,31.53012862,32.85719009,34.03504088,32.69818515,33.13709996,33.69873461,91.58213813,85.20656246,87.34170784,81.00375248,88.55650704,77.41130042,62.48082737,73.08463014,68.09659554,65.87156837,87.72692792,87.29630461,85.8207111,85.56879353,90.37765198,87.21803623,77.88980198,83.90652897,82.49604302,85.71733388
39,X2010.38,39,19,2010,33.1477691,22.22867443,1.432894737,77.98871256,74.11318223,22.22867443,23.37980269,24.65825394,25.41267273,25.82147566,24.88007295,25.60370221,26.01742166,25.24602321,25.54328612,1.432894737,17.06713165,13.97444258,13.01437255,7.315236657,18.06016246,10.92553291,7.877129909,10.51191674,7.671558824,33.1477691,30.29603168,31.64223926,32.27290445,33.46311869,31.53012862,32.85719009,34.03504088,32.69818515,33.13709996,77.98871256,91.58213813,85.20656246,87.34170784,81.00375248,88.55650704,77.41130042,62.48082737,73.08463014,68.09659554,74.11318223,87.72692792,87.29630461,85.8207111,85.56879353,90.37765198,87.21803623,77.88980198,83.90652897,82.49604302
40,X2010.39,40,0,2010,33.4269541,22.46231653,1.783333333,67.3810431,66.34686615,22.46231653,22.22867443,23.37980269,24.65825394,25.41267273,25.82147566,24.88007295,25.60370221,26.01742166,25.24602321,1.783333333,1.432894737,17.06713165,13.97444258,13.01437255,7.315236657,18.06016246,10.92553291,7.877129909,10.51191674,33.4269541,33.1477691,30.29603168,31.64223926,32.27290445,33.46311869,31.53012862,32.85719009,34.03504088,32.69818515,67.3810431,77.98871256,91.58213813,85.20656246,87.34170784,81.00375248,88.55650704,77.41130042,62.48082737,73.08463014,66.34686615,74.11318223,87.72692792,87.29630461,85.8207111,85.56879353,90.37765198,87.21803623,77.88980198,83.90652897
