,Var.1,week,cases,year,maxt,mint,rain,soil,rh,mintl0,mintl1,mintl2,mintl3,mintl4,mintl5,mintl6,mintl7,mintl8,mintl9,rainl0,rainl1,rainl2,rainl3,rainl4,rainl5,rainl6,rainl7,rainl8,rainl9,maxtl0,maxtl1,maxtl2,maxtl3,maxtl4,maxtl5,maxtl6,maxtl7,maxtl8,maxtl9,soill0,soill1,soill2,soill3,soill4,soill5,soill6,soill7,soill8,soill9,rhl0,rhl1,rhl2,rhl3,rhl4,rhl5,rhl6,rhl7,rhl8,rhl9
11,X2010.10,11,0,2010,33.52307137,22.25142868,3.846014493,10.49721973,56.34506412,22.25142868,22.78428559,21.22425,21.70092851,21.21800002,19.20060705,19.51900006,18.91728553,19.76650031,21.07192864,3.846014493,1.9375,1.28,2.7,0.733333333,0.2,0,0,1.410416667,5.299869281,33.52307137,33.41099967,32.77182171,32.58264303,32.13653582,30.87710703,30.73889288,30.23439285,30.10267835,29.79810732,10.49721973,7.389043814,7.115516176,7.570724028,7.195963962,6.93951518,6.824742488,10.64902987,13.63830213,21.08234845,56.34506412,61.78035885,62.58141652,65.16491803,68.27089958,63.24855775,65.69932791,70.00521736,73.34664813,83.40625091
12,X2010.11,12,9,2010,33.75810719,22.18957134,2.242857143,6.354204337,57.06257165,22.18957134,22.25142868,22.78428559,21.22425,21.70092851,21.21800002,19.20060705,19.51900006,18.91728553,19.76650031,2.242857143,3.846014493,1.9375,1.28,2.7,0.733333333,0.2,0,0,1.410416667,33.75810719,33.52307137,33.41099967,32.77182171,32.58264303,32.13653582,30.87710703,30.73889288,30.23439285,30.10267835,6.354204337,10.49721973,7.389043814,7.115516176,7.570724028,7.195963962,6.93951518,6.824742488,10.64902987,13.63830213,57.06257165,56.34506412,61.78035885,62.58141652,65.16491803,68.27089958,63.24855775,65.69932791,70.00521736,73.34664813
13,X2010.12,13,0,2010,33.19446458,23.01942876,8.609148936,14.20072011,69.53057413,23.01942876,22.18957134,22.25142868,22.78428559,21.22425,21.70092851,21.21800002,19.20060705,19.51900006,18.91728553,8.609148936,2.242857143,3.846014493,1.9375,1.28,2.7,0.733333333,0.2,0,0,33.19446458,33.75810719,33.52307137,33.41099967,32.77182171,32.58264303,32.13653582,30.87710703,30.73889288,30.23439285,14.20072011,6.354204337,10.49721973,7.389043814,7.115516176,7.570724028,7.195963962,6.93951518,6.824742488,10.64902987,69.53057413,57.06257165,56.34506412,61.78035885,62.58141652,65.16491803,68.27089958,63.24855775,65.69932791,70.00521736
14,X2010.13,14,0,2010,33.70739303,23.43857137,5.4905,20.39326785,74.99984906,23.43857137,23.01942876,22.18957134,22.25142868,22.78428559,21.22425,21.70092851,21.21800002,19.20060705,19.51900006,5.4905,8.609148936,2.242857143,3.846014493,1.9375,1.28,2.7,0.733333333,0.2,0,33.70739303,33.19446458,33.75810719,33.52307137,33.41099967,32.77182171,32.58264303,32.13653582,30.87710703,30.73889288,20.39326785,14.20072011,6.354204337,10.49721973,7.389043814,7.115516176,7.570724028,7.195963962,6.93951518,6.824742488,74.99984906,69.53057413,57.06257165,56.34506412,61.78035885,62.58141652,65.16491803,68.27089958,63.24855775,65.69932791
15,X2010.14,15,17,2010,34.04082142,23.6697143,6.744574468,22.20983035,70.78737506,23.6697143,23.43857137,23.01942876,22.18957134,22.25142868,22.78428559,21.22425,21.70092851,21.21800002,19.20060705,6.744574468,5.4905,8.609148936,2.242857143,3.846014493,1.9375,1.28,2.7,0.733333333,0.2,34.04082142,33.70739303,33.19446458,33.75810719,33.52307137,33.41099967,32.77182171,32.58264303,32.13653582,30.87710703,22.20983035,20.39326785,14.20072011,6.354204337,10.49721973,7.389043814,7.115516176,7.570724028,7.195963962,6.93951518,70.78737506,74.99984906,69.53057413,57.06257165,56.34506412,61.78035885,62.58141652,65.16491803,68.27089958,63.24855775
16,X2010.15,16,14,2010,33.50325009,23.25957142,6.668956044,31.99403423,76.57222607,23.25957142,23.6697143,23.43857137,23.01942876,22.18957134,22.25142868,22.78428559,21.22425,21.70092851,21.21800002,6.668956044,6.744574468,5.4905,8.609148936,2.242857143,3.846014493,1.9375,1.28,2.7,0.733333333,33.50325009,34.04082142,33.70739303,33.19446458,33.75810719,33.52307137,33.41099967,32.77182171,32.58264303,32.13653582,31.99403423,22.20983035,20.39326785,14.20072011,6.354204337,10.49721973,7.389043814,7.115516176,7.570724028,7.195963962,76.57222607,70.78737506,74.99984906,69.53057413,57.06257165,56.34506412,61.78035885,62.58141652,65.16491803,68.27089958
17,X2010.16,17,32,2010,32.89107121,22.96778545,8.727335165,37.33528086,79.35105216,22.96778545,23.25957142,23.6697143,23.43857137,23.01942876,22.18957134,22.25142868,22.78428559,21.22425,21.70092851,8.727335165,6.668956044,6.744574468,5.4905,8.609148936,2.242857143,3.846014493,1.9375,1.28,2.7,32.89107121,33.50325009,34.04082142,33.70739303,33.19446458,33.75810719,33.52307137,33.41099967,32.77182171,32.58264303,37.33528086,31.99403423,22.20983035,20.39326785,14.20072011,6.354204337,10.49721973,7.389043814,7.115516176,7.570724028,79.35105216,76.57222607,70.78737506,74.99984906,69.53057413,57.06257165,56.34506412,61.78035885,62.58141652,65.16491803
18,X2010.17,18,0,2010,32.51842848,23.00446437,10.87185897,41.0801774,80.55515422,23.00446437,22.96778545,23.25957142,23.6697143,23.43857137,23.01942876,22.18957134,22.25142868,22.78428559,21.22425,10.87185897,8.727335165,6.668956044,6.744574468,5.4905,8.609148936,2.242857143,3.846014493,1.9375,1.28,32.51842848,32.89107121,33.50325009,34.04082142,33.70739303,33.19446458,33.75810719,33.52307137,33.41099967,32.77182171,41.0801774,37.33528086,31.99403423,22.20983035,20.39326785,14.20072011,6.354204337,10.49721973,7.389043814,7.115516176,80.55515422,79.35105216,76.57222607,70.78737506,74.99984906,69.53057413,57.06257165,56.34506412,61.78035885,62.58141652
19,X2010.18,19,0,2010,33.15792867,23.69485712,7.741923077,40.19010035,77.8362978,23.69485712,23.00446437,22.96778545,23.25957142,23.6697143,23.43857137,23.01942876,22.18957134,22.25142868,22.78428559,7.741923077,10.87185897,8.727335165,6.668956044,6.744574468,5.4905,8.609148936,2.242857143,3.846014493,1.9375,33.15792867,32.51842848,32.89107121,33.50325009,34.04082142,33.70739303,33.19446458,33.75810719,33.52307137,33.41099967,40.19010035,41.0801774,37.33528086,31.99403423,22.20983035,20.39326785,14.20072011,6.354204337,10.49721973,7.389043814,77.8362978,80.55515422,79.35105216,76.57222607,70.78737506,74.99984906,69.53057413,57.06257165,56.34506412,61.78035885
20,X2010.19,20,44,2010,32.02257134,23.69203568,9.195961538,36.28861582,79.52159361,23.69203568,23.69485712,23.00446437,22.96778545,23.25957142,23.6697143,23.43857137,23.01942876,22.18957134,22.25142868,9.195961538,7.741923077,10.87185897,8.727335165,6.668956044,6.744574468,5.4905,8.609148936,2.242857143,3.846014493,32.02257134,33.15792867,32.51842848,32.89107121,33.50325009,34.04082142,33.70739303,33.19446458,33.75810719,33.52307137,36.28861582,40.19010035,41.0801774,37.33528086,31.99403423,22.20983035,20.39326785,14.20072011,6.354204337,10.49721973,79.52159361,77.8362978,80.55515422,79.35105216,76.57222607,70.78737506,74.99984906,69.53057413,57.06257165,56.34506412
21,X2010.20,21,0,2010,31.83646423,23.36735708,7.837916667,47.39279611,78.9327344,23.36735708,23.69203568,23.69485712,23.00446437,22.96778545,23.25957142,23.6697143,23.43857137,23.01942876,22.18957134,7.837916667,9.195961538,7.741923077,10.87185897,8.727335165,6.668956044,6.744574468,5.4905,8.609148936,2.242857143,31.83646423,32.02257134,33.15792867,32.51842848,32.89107121,33.50325009,34.04082142,33.70739303,33.19446458,33.75810719,47.39279611,36.28861582,40.19010035,41.0801774,37.33528086,31.99403423,22.20983035,20.39326785,14.20072011,6.354204337,78.9327344,79.52159361,77.8362978,80.55515422,79.35105216,76.57222607,70.78737506,74.99984906,69.53057413,57.06257165
22,X2010.21,22,0,2010,31.97907139,23.17064288,10.30450549,44.59211396,75.1626238,23.17064288,23.36735708,23.69203568,23.69485712,23.00446437,22.96778545,23.25957142,23.6697143,23.43857137,23.01942876,10.30450549,7.837916667,9.195961538,7.741923077,10.87185897,8.727335165,6.668956044,6.744574468,5.4905,8.609148936,31.97907139,31.83646423,32.02257134,33.15792867,32.51842848,32.89107121,33.50325009,34.04082142,33.70739303,33.19446458,44.59211396,47.39279611,36.28861582,40.19010035,41.0801774,37.33528086,31.99403423,22.20983035,20.39326785,14.20072011,75.1626238,78.9327344,79.52159361,77.8362978,80.55515422,79.35105216,76.57222607,70.78737506,74.99984906,69.53057413
23,X2010.22,23,66,2010,30.1839645,22.37907143,13.49931319,49.14944302,80.99708126,22.37907143,23.17064288,23.36735708,23.69203568,23.69485712,23.00446437,22.96778545,23.25957142,23.6697143,23.43857137,13.49931319,10.30450549,7.837916667,9.195961538,7.741923077,10.87185897,8.727335165,6.668956044,6.744574468,5.4905,30.1839645,31.97907139,31.83646423,32.02257134,33.15792867,32.51842848,32.89107121,33.50325009,34.04082142,33.70739303,49.14944302,44.59211396,47.39279611,36.28861582,40.19010035,41.0801774,37.33528086,31.99403423,22.20983035,20.39326785,80.99708126,75.1626238,78.9327344,79.52159361,77.8362978,80.55515422,79.35105216,76.57222607,70.78737506,74.99984906
24,X2010.23,24,75,2010,27.84660711,21.88828575,35.86454212,79.96891395,86.52863753,21.88828575,22.37907143,23.17064288,23.36735708,23.69203568,23.69485712,23.00446437,22.96778545,23.25957142,23.6697143,35.86454212,13.49931319,10.30450549,7.837916667,9.195961538,7.741923077,10.87185897,8.727335165,6.668956044,6.744574468,27.84660711,30.1839645,31.97907139,31.83646423,32.02257134,33.15792867,32.51842848,32.89107121,33.50325009,34.04082142,79.96891395,49.14944302,44.59211396,47.39279611,36.28861582,40.19010035,41.0801774,37.33528086,31.99403423,22.20983035,86.52863753,80.99708126,75.1626238,78.9327344,79.52159361,77.8362978,80.55515422,79.35105216,76.57222607,70.78737506
25,X2010.24,25,0,2010,29.86635704,22.38167863,13.94281136,63.06927926,84.30877816,22.38167863,21.88828575,22.37907143,23.17064288,23.36735708,23.69203568,23.69485712,23.00446437,22.96778545,23.25957142,13.94281136,35.86454212,13.49931319,10.30450549,7.837916667,9.195961538,7.741923077,10.87185897,8.727335165,6.668956044,29.86635704,27.84660711,30.1839645,31.97907139,31.83646423,32.02257134,33.15792867,32.51842848,32.89107121,33.50325009,63.06927926,79.96891395,49.14944302,44.59211396,47.39279611,36.28861582,40.19010035,41.0801774,37.33528086,31.99403423,84.30877816,86.52863753,80.99708126,75.1626238,78.9327344,79.52159361,77.8362978,80.55515422,79.35105216,76.57222607
26,X2010.25,26,0,2010,30.06367852,21.8399642,20.93768315,71.4517726,84.67421149,21.8399642,22.38167863,21.88828575,22.37907143,23.17064288,23.36735708,23.69203568,23.69485712,23.00446437,22.96778545,20.93768315,13.94281136,35.86454212,13.49931319,10.30450549,7.837916667,9.195961538,7.741923077,10.87185897,8.727335165,30.06367852,29.86635704,27.84660711,30.1839645,31.97907139,31.83646423,32.02257134,33.15792867,32.51842848,32.89107121,71.4517726,63.06927926,79.96891395,49.14944302,44.59211396,47.39279611,36.28861582,40.19010035,41.0801774,37.33528086,84.67421149,84.30877816,86.52863753,80.99708126,75.1626238,78.9327344,79.52159361,77.8362978,80.55515422,79.35105216
27,X2010.26,27,0,2010,29.44450016,21.75696445,18.2661859,66.18599894,85.46604326,21.75696445,21.8399642,22.38167863,21.88828575,22.37907143,23.17064288,23.36735708,23.69203568,23.69485712,23.00446437,18.2661859,20.93768315,13.94281136,35.86454212,13.49931319,10.30450549,7.837916667,9.195961538,7.741923077,10.87185897,29.44450016,30.06367852,29.86635704,27.84660711,30.1839645,31.97907139,31.83646423,32.02257134,33.15792867,32.51842848,66.18599894,71.4517726,63.06927926,79.96891395,49.14944302,44.59211396,47.39279611,36.28861582,40.19010035,41.0801774,85.46604326,84.67421149,84.30877816,86.52863753,80.99708126,75.1626238,78.9327344,79.52159361,77.8362978,80.55515422
28,X2010.27,28,0,2010,30.53571441,22.04635698,7.441272894,63.11399651,83.53897358,22.04635698,21.75696445,21.8399642,22.38167863,21.88828575,22.37907143,23.17064288,23.36735708,23.69203568,23.69485712,7.441272894,18.2661859,20.93768315,13.94281136,35.86454212,13.49931319,10.30450549,7.837916667,9.195961538,7.741923077,30.53571441,29.44450016,30.06367852,29.86635704,27.84660711,30.1839645,31.97907139,31.83646423,32.02257134,33.15792867,63.11399651,66.18599894,71.4517726,63.06927926,79.96891395,49.14944302,44.59211396,47.39279611,36.28861582,40.19010035,83.53897358,85.46604326,84.67421149,84.30877816,86.52863753,80.99708126,75.1626238,78.9327344,79.52159361,77.8362978
29,X2010.28,29,0,2010,28.50092859,21.45928582,28.59615385,82.58017226,87.38034457,21.45928582,22.04635698,21.75696445,21.8399642,22.38167863,21.88828575,22.37907143,23.17064288,23.36735708,23.69203568,28.59615385,7.441272894,18.2661859,20.93768315,13.94281136,35.86454212,13.49931319,10.30450549,7.837916667,9.195961538,28.50092859,30.53571441,29.44450016,30.06367852,29.86635704,27.84660711,30.1839645,31.97907139,31.83646423,32.02257134,82.58017226,63.11399651,66.18599894,71.4517726,63.06927926,79.96891395,49.14944302,44.59211396,47.39279611,36.28861582,87.38034457,83.53897358,85.46604326,84.67421149,84.30877816,86.52863753,80.99708126,75.1626238,78.9327344,79.52159361
30,X2010.29,30,0,2010,29.03342856,21.22160713,18.98494963,71.34306,83.49585662,21.22160713,21.45928582,22.04635698,21.75696445,21.8399642,22.38167863,21.88828575,22.37907143,23.17064288,23.36735708,18.98494963,28.59615385,7.441272894,18.2661859,20.93768315,13.94281136,35.86454212,13.49931319,10.30450549,7.837916667,29.03342856,28.50092859,30.53571441,29.44450016,30.06367852,29.86635704,27.84660711,30.1839645,31.97907139,31.83646423,71.34306,82.58017226,63.11399651,66.18599894,71.4517726,63.06927926,79.96891395,49.14944302,44.59211396,47.39279611,83.49585662,87.38034457,83.53897358,85.46604326,84.67421149,84.30877816,86.52863753,80.99708126,75.1626238,78.9327344
31,X2010.30,31,0,2010,29.15675013,21.59224991,21.12256868,74.17839588,81.38496149,21.59224991,21.22160713,21.45928582,22.04635698,21.75696445,21.8399642,22.38167863,21.88828575,22.37907143,23.17064288,21.12256868,18.98494963,28.59615385,7.441272894,18.2661859,20.93768315,13.94281136,35.86454212,13.49931319,10.30450549,29.15675013,29.03342856,28.50092859,30.53571441,29.44450016,30.06367852,29.86635704,27.84660711,30.1839645,31.97907139,74.17839588,71.34306,82.58017226,63.11399651,66.18599894,71.4517726,63.06927926,79.96891395,49.14944302,44.59211396,81.38496149,83.49585662,87.38034457,83.53897358,85.46604326,84.67421149,84.30877816,86.52863753,80.99708126,75.1626238
32,X2010.31,32,0,2010,29.87464284,22.32157135,7.534981685,63.86565275,79.57657077,22.32157135,21.59224991,21.22160713,21.45928582,22.04635698,21.75696445,21.8399642,22.38167863,21.88828575,22.37907143,7.534981685,21.12256868,18.98494963,28.59615385,7.441272894,18.2661859,20.93768315,13.94281136,35.86454212,13.49931319,29.87464284,29.15675013,29.03342856,28.50092859,30.53571441,29.44450016,30.06367852,29.86635704,27.84660711,30.1839645,63.86565275,74.17839588,71.34306,82.58017226,63.11399651,66.18599894,71.4517726,63.06927926,79.96891395,49.14944302,79.57657077,81.38496149,83.49585662,87.38034457,83.53897358,85.46604326,84.67421149,84.30877816,86.52863753,80.99708126
33,X2010.32,33,0,2010,28.27939288,21.81732144,14.45739011,71.16708686,84.54809809,21.81732144,22.32157135,21.59224991,21.22160713,21.45928582,22.04635698,21.75696445,21.8399642,22.38167863,21.88828575,14.45739011,7.534981685,21.12256868,18.98494963,28.59615385,7.441272894,18.2661859,20.93768315,13.94281136,35.86454212,28.27939288,29.87464284,29.15675013,29.03342856,28.50092859,30.53571441,29.44450016,30.06367852,29.86635704,27.84660711,71.16708686,63.86565275,74.17839588,71.34306,82.58017226,63.11399651,66.18599894,71.4517726,63.06927926,79.96891395,84.54809809,79.57657077,81.38496149,83.49585662,87.38034457,83.53897358,85.46604326,84.67421149,84.30877816,86.52863753
34,X2010.33,34,0,2010,26.77174991,21.75674999,11.51237637,63.12682104,88.13004905,21.75674999,21.81732144,22.32157135,21.59224991,21.22160713,21.45928582,22.04635698,21.75696445,21.8399642,22.38167863,11.51237637,14.45739011,7.534981685,21.12256868,18.98494963,28.59615385,7.441272894,18.2661859,20.93768315,13.94281136,26.77174991,28.27939288,29.87464284,29.15675013,29.03342856,28.50092859,30.53571441,29.44450016,30.06367852,29.86635704,63.12682104,71.16708686,63.86565275,74.17839588,71.34306,82.58017226,63.11399651,66.18599894,71.4517726,63.06927926,88.13004905,84.54809809,79.57657077,81.38496149,83.49585662,87.38034457,83.53897358,85.46604326,84.67421149,84.30877816
35,X2010.34,35,0,2010,28.46889287,21.68332141,13.76318681,70.0429207,82.43572709,21.68332141,21.75674999,21.81732144,22.32157135,21.59224991,21.22160713,21.45928582,22.04635698,21.75696445,21.8399642,13.76318681,11.51237637,14.45739011,7.534981685,21.12256868,18.98494963,28.59615385,7.441272894,18.2661859,20.93768315,28.46889287,26.77174991,28.27939288,29.87464284,29.15675013,29.03342856,28.50092859,30.53571441,29.44450016,30.06367852,70.0429207,63.12682104,71.16708686,63.86565275,74.17839588,71.34306,82.58017226,63.11399651,66.18599894,71.4517726,82.43572709,88.13004905,84.54809809,79.57657077,81.38496149,83.49585662,87.38034457,83.53897358,85.46604326,84.67421149
36,X2010.35,36,0,2010,29.23217849,22.07742859,8.615569561,61.12483669,81.63736504,22.07742859,21.68332141,21.75674999,21.81732144,22.32157135,21.59224991,21.22160713,21.45928582,22.04635698,21.75696445,8.615569561,13.76318681,11.51237637,14.45739011,7.534981685,21.12256868,18.98494963,28.59615385,7.441272894,18.2661859,29.23217849,28.46889287,26.77174991,28.27939288,29.87464284,29.15675013,29.03342856,28.50092859,30.53571441,29.44450016,61.12483669,70.0429207,63.12682104,71.16708686,63.86565275,74.17839588,71.34306,82.58017226,63.11399651,66.18599894,81.63736504,82.43572709,88.13004905,84.54809809,79.57657077,81.38496149,83.49585662,87.38034457,83.53897358,85.46604326
37,X2010.36,37,0,2010,28.78739284,21.74025002,13.52359432,73.59212669,84.96430046,21.74025002,22.07742859,21.68332141,21.75674999,21.81732144,22.32157135,21.59224991,21.22160713,21.45928582,22.04635698,13.52359432,8.615569561,13.76318681,11.51237637,14.45739011,7.534981685,21.12256868,18.98494963,28.59615385,7.441272894,28.78739284,29.23217849,28.46889287,26.77174991,28.27939288,29.87464284,29.15675013,29.03342856,28.50092859,30.53571441,73.59212669,61.12483669,70.0429207,63.12682104,71.16708686,63.86565275,74.17839588,71.34306,82.58017226,63.11399651,84.96430046,81.63736504,82.43572709,88.13004905,84.54809809,79.57657077,81.38496149,83.49585662,87.38034457,83.53897358
38,X2010.37,38,0,2010,29.66974997,21.81385708,8.267348901,56.77233657,85.02746447,21.81385708,21.74025002,22.07742859,21.68332141,21.75674999,21.81732144,22.32157135,21.59224991,21.22160713,21.45928582,8.267348901,13.52359432,8.615569561,13.76318681,11.51237637,14.45739011,7.534981685,21.12256868,18.98494963,28.59615385,29.66974997,28.78739284,29.23217849,28.46889287,26.77174991,28.27939288,29.87464284,29.15675013,29.03342856,28.50092859,56.77233657,73.59212669,61.12483669,70.0429207,63.12682104,71.16708686,63.86565275,74.17839588,71.34306,82.58017226,85.02746447,84.96430046,81.63736504,82.43572709,88.13004905,84.54809809,79.57657077,81.38496149,83.49585662,87.38034457
39,X2010.38,39,0,2010,29.45592863,21.93125004,15.06490385,66.03238629,88.50930518,21.93125004,21.81385708,21.74025002,22.07742859,21.68332141,21.75674999,21.81732144,22.32157135,21.59224991,21.22160713,15.06490385,8.267348901,13.52359432,8.615569561,13.76318681,11.51237637,14.45739011,7.534981685,21.12256868,18.98494963,29.45592863,29.66974997,28.78739284,29.23217849,28.46889287,26.77174991,28.27939288,29.87464284,29.15675013,29.03342856,66.03238629,56.77233657,73.59212669,61.12483669,70.0429207,63.12682104,71.16708686,63.86565275,74.17839588,71.34306,88.50930518,85.02746447,84.96430046,81.63736504,82.43572709,88.13004905,84.54809809,79.57657077,81.38496149,83.49585662
