,Var.1,week,cases,year,maxt,mint,rain,soil,rh,mintl0,mintl1,mintl2,mintl3,mintl4,mintl5,mintl6,mintl7,mintl8,mintl9,rainl0,rainl1,rainl2,rainl3,rainl4,rainl5,rainl6,rainl7,rainl8,rainl9,maxtl0,maxtl1,maxtl2,maxtl3,maxtl4,maxtl5,maxtl6,maxtl7,maxtl8,maxtl9,soill0,soill1,soill2,soill3,soill4,soill5,soill6,soill7,soill8,soill9,rhl0,rhl1,rhl2,rhl3,rhl4,rhl5,rhl6,rhl7,rhl8,rhl9
13,X2010.12,13,0,2010,26.14528514,17.89008815,19.66724387,39.9610038,81.46728325,17.89008815,18.4596239,15.88442683,16.53238087,15.2245855,13.03904761,12.91832456,10.68493823,10.71583769,10.72472659,19.66724387,16.70964912,1.148235294,3.690697674,13.26217544,4.735205993,1.585349462,0,0,0,26.14528514,31.36700179,30.75613769,29.20132279,26.83469139,27.16211637,26.55089944,26.50631398,25.60423271,27.26798938,39.9610038,30.87192536,18.07517404,23.69093409,19.83156071,11.34870924,8.669684153,6.636149078,3.922428099,5.891612939,81.46728325,74.51578472,73.2549723,79.26413893,80.18986834,75.96767111,77.8776988,71.93600474,75.3852328,67.03947384
14,X2010.13,14,0,2010,30.0326279,19.67444459,11.69357895,40.64193861,88.61901646,19.67444459,17.89008815,18.4596239,15.88442683,16.53238087,15.2245855,13.03904761,12.91832456,10.68493823,10.71583769,11.69357895,19.66724387,16.70964912,1.148235294,3.690697674,13.26217544,4.735205993,1.585349462,0,0,30.0326279,26.14528514,31.36700179,30.75613769,29.20132279,26.83469139,27.16211637,26.55089944,26.50631398,25.60423271,40.64193861,39.9610038,30.87192536,18.07517404,23.69093409,19.83156071,11.34870924,8.669684153,6.636149078,3.922428099,88.61901646,81.46728325,74.51578472,73.2549723,79.26413893,80.18986834,75.96767111,77.8776988,71.93600474,75.3852328
15,X2010.14,15,0,2010,29.73257492,21.05999999,8.683190476,40.90973047,78.34224795,21.05999999,19.67444459,17.89008815,18.4596239,15.88442683,16.53238087,15.2245855,13.03904761,12.91832456,10.68493823,8.683190476,11.69357895,19.66724387,16.70964912,1.148235294,3.690697674,13.26217544,4.735205993,1.585349462,0,29.73257492,30.0326279,26.14528514,31.36700179,30.75613769,29.20132279,26.83469139,27.16211637,26.55089944,26.50631398,40.90973047,40.64193861,39.9610038,30.87192536,18.07517404,23.69093409,19.83156071,11.34870924,8.669684153,6.636149078,78.34224795,88.61901646,81.46728325,74.51578472,73.2549723,79.26413893,80.18986834,75.96767111,77.8776988,71.93600474
16,X2010.15,16,0,2010,27.53675479,20.66419754,23.12409812,46.53990708,80.12161482,20.66419754,21.05999999,19.67444459,17.89008815,18.4596239,15.88442683,16.53238087,15.2245855,13.03904761,12.91832456,23.12409812,8.683190476,11.69357895,19.66724387,16.70964912,1.148235294,3.690697674,13.26217544,4.735205993,1.585349462,27.53675479,29.73257492,30.0326279,26.14528514,31.36700179,30.75613769,29.20132279,26.83469139,27.16211637,26.55089944,46.53990708,40.90973047,40.64193861,39.9610038,30.87192536,18.07517404,23.69093409,19.83156071,11.34870924,8.669684153,80.12161482,78.34224795,88.61901646,81.46728325,74.51578472,73.2549723,79.26413893,80.18986834,75.96767111,77.8776988
17,X2010.16,17,0,2010,28.04647272,19.61797187,53.43712281,49.2249008,76.37926736,19.61797187,20.66419754,21.05999999,19.67444459,17.89008815,18.4596239,15.88442683,16.53238087,15.2245855,13.03904761,53.43712281,23.12409812,8.683190476,11.69357895,19.66724387,16.70964912,1.148235294,3.690697674,13.26217544,4.735205993,28.04647272,27.53675479,29.73257492,30.0326279,26.14528514,31.36700179,30.75613769,29.20132279,26.83469139,27.16211637,49.2249008,46.53990708,40.90973047,40.64193861,39.9610038,30.87192536,18.07517404,23.69093409,19.83156071,11.34870924,76.37926736,80.12161482,78.34224795,88.61901646,81.46728325,74.51578472,73.2549723,79.26413893,80.18986834,75.96767111
18,X2010.17,18,0,2010,30.84296288,21.76335101,16.72479798,45.96637041,78.97590232,21.76335101,19.61797187,20.66419754,21.05999999,19.67444459,17.89008815,18.4596239,15.88442683,16.53238087,15.2245855,16.72479798,53.43712281,23.12409812,8.683190476,11.69357895,19.66724387,16.70964912,1.148235294,3.690697674,13.26217544,30.84296288,28.04647272,27.53675479,29.73257492,30.0326279,26.14528514,31.36700179,30.75613769,29.20132279,26.83469139,45.96637041,49.2249008,46.53990708,40.90973047,40.64193861,39.9610038,30.87192536,18.07517404,23.69093409,19.83156071,78.97590232,76.37926736,80.12161482,78.34224795,88.61901646,81.46728325,74.51578472,73.2549723,79.26413893,80.18986834
19,X2010.18,19,0,2010,29.22901229,22.19116398,23.19170274,57.26177266,81.70413982,22.19116398,21.76335101,19.61797187,20.66419754,21.05999999,19.67444459,17.89008815,18.4596239,15.88442683,16.53238087,23.19170274,16.72479798,53.43712281,23.12409812,8.683190476,11.69357895,19.66724387,16.70964912,1.148235294,3.690697674,29.22901229,30.84296288,28.04647272,27.53675479,29.73257492,30.0326279,26.14528514,31.36700179,30.75613769,29.20132279,57.26177266,45.96637041,49.2249008,46.53990708,40.90973047,40.64193861,39.9610038,30.87192536,18.07517404,23.69093409,81.70413982,78.97590232,76.37926736,80.12161482,78.34224795,88.61901646,81.46728325,74.51578472,73.2549723,79.26413893
20,X2010.19,20,0,2010,29.71813042,21.75553804,25.04139423,58.71661762,80.67726057,21.75553804,22.19116398,21.76335101,19.61797187,20.66419754,21.05999999,19.67444459,17.89008815,18.4596239,15.88442683,25.04139423,23.19170274,16.72479798,53.43712281,23.12409812,8.683190476,11.69357895,19.66724387,16.70964912,1.148235294,29.71813042,29.22901229,30.84296288,28.04647272,27.53675479,29.73257492,30.0326279,26.14528514,31.36700179,30.75613769,58.71661762,57.26177266,45.96637041,49.2249008,46.53990708,40.90973047,40.64193861,39.9610038,30.87192536,18.07517404,80.67726057,81.70413982,78.97590232,76.37926736,80.12161482,78.34224795,88.61901646,81.46728325,74.51578472,73.2549723
21,X2010.20,21,0,2010,30.9902881,23.04737221,12.70062042,55.24625786,78.85483496,23.04737221,21.75553804,22.19116398,21.76335101,19.61797187,20.66419754,21.05999999,19.67444459,17.89008815,18.4596239,12.70062042,25.04139423,23.19170274,16.72479798,53.43712281,23.12409812,8.683190476,11.69357895,19.66724387,16.70964912,30.9902881,29.71813042,29.22901229,30.84296288,28.04647272,27.53675479,29.73257492,30.0326279,26.14528514,31.36700179,55.24625786,58.71661762,57.26177266,45.96637041,49.2249008,46.53990708,40.90973047,40.64193861,39.9610038,30.87192536,78.85483496,80.67726057,81.70413982,78.97590232,76.37926736,80.12161482,78.34224795,88.61901646,81.46728325,74.51578472
22,X2010.21,22,0,2010,30.78544975,23.37716617,15.73011218,60.88451415,81.08539409,23.37716617,23.04737221,21.75553804,22.19116398,21.76335101,19.61797187,20.66419754,21.05999999,19.67444459,17.89008815,15.73011218,12.70062042,25.04139423,23.19170274,16.72479798,53.43712281,23.12409812,8.683190476,11.69357895,19.66724387,30.78544975,30.9902881,29.71813042,29.22901229,30.84296288,28.04647272,27.53675479,29.73257492,30.0326279,26.14528514,60.88451415,55.24625786,58.71661762,57.26177266,45.96637041,49.2249008,46.53990708,40.90973047,40.64193861,39.9610038,81.08539409,78.85483496,80.67726057,81.70413982,78.97590232,76.37926736,80.12161482,78.34224795,88.61901646,81.46728325
23,X2010.22,23,0,2010,28.39164025,22.7367901,22.61160714,73.75348917,87.21087897,22.7367901,23.37716617,23.04737221,21.75553804,22.19116398,21.76335101,19.61797187,20.66419754,21.05999999,19.67444459,22.61160714,15.73011218,12.70062042,25.04139423,23.19170274,16.72479798,53.43712281,23.12409812,8.683190476,11.69357895,28.39164025,30.78544975,30.9902881,29.71813042,29.22901229,30.84296288,28.04647272,27.53675479,29.73257492,30.0326279,73.75348917,60.88451415,55.24625786,58.71661762,57.26177266,45.96637041,49.2249008,46.53990708,40.90973047,40.64193861,87.21087897,81.08539409,78.85483496,80.67726057,81.70413982,78.97590232,76.37926736,80.12161482,78.34224795,88.61901646
24,X2010.23,24,0,2010,32.70185166,24.50276893,9.656744505,68.34219441,83.21163107,24.50276893,22.7367901,23.37716617,23.04737221,21.75553804,22.19116398,21.76335101,19.61797187,20.66419754,21.05999999,9.656744505,22.61160714,15.73011218,12.70062042,25.04139423,23.19170274,16.72479798,53.43712281,23.12409812,8.683190476,32.70185166,28.39164025,30.78544975,30.9902881,29.71813042,29.22901229,30.84296288,28.04647272,27.53675479,29.73257492,68.34219441,73.75348917,60.88451415,55.24625786,58.71661762,57.26177266,45.96637041,49.2249008,46.53990708,40.90973047,83.21163107,87.21087897,81.08539409,78.85483496,80.67726057,81.70413982,78.97590232,76.37926736,80.12161482,78.34224795
25,X2010.24,25,0,2010,32.36419789,24.96446204,18.33267857,78.991722,83.94953696,24.96446204,24.50276893,22.7367901,23.37716617,23.04737221,21.75553804,22.19116398,21.76335101,19.61797187,20.66419754,18.33267857,9.656744505,22.61160714,15.73011218,12.70062042,25.04139423,23.19170274,16.72479798,53.43712281,23.12409812,32.36419789,32.70185166,28.39164025,30.78544975,30.9902881,29.71813042,29.22901229,30.84296288,28.04647272,27.53675479,78.991722,68.34219441,73.75348917,60.88451415,55.24625786,58.71661762,57.26177266,45.96637041,49.2249008,46.53990708,83.94953696,83.21163107,87.21087897,81.08539409,78.85483496,80.67726057,81.70413982,78.97590232,76.37926736,80.12161482
26,X2010.25,26,0,2010,31.50259255,24.99689596,16.33528388,82.52652741,85.86743359,24.99689596,24.96446204,24.50276893,22.7367901,23.37716617,23.04737221,21.75553804,22.19116398,21.76335101,19.61797187,16.33528388,18.33267857,9.656744505,22.61160714,15.73011218,12.70062042,25.04139423,23.19170274,16.72479798,53.43712281,31.50259255,32.36419789,32.70185166,28.39164025,30.78544975,30.9902881,29.71813042,29.22901229,30.84296288,28.04647272,82.52652741,78.991722,68.34219441,73.75348917,60.88451415,55.24625786,58.71661762,57.26177266,45.96637041,49.2249008,85.86743359,83.94953696,83.21163107,87.21087897,81.08539409,78.85483496,80.67726057,81.70413982,78.97590232,76.37926736
27,X2010.26,27,0,2010,32.67721328,25.17342152,15.93856685,77.6963799,86.68823042,25.17342152,24.99689596,24.96446204,24.50276893,22.7367901,23.37716617,23.04737221,21.75553804,22.19116398,21.76335101,15.93856685,16.33528388,18.33267857,9.656744505,22.61160714,15.73011218,12.70062042,25.04139423,23.19170274,16.72479798,32.67721328,31.50259255,32.36419789,32.70185166,28.39164025,30.78544975,30.9902881,29.71813042,29.22901229,30.84296288,77.6963799,82.52652741,78.991722,68.34219441,73.75348917,60.88451415,55.24625786,58.71661762,57.26177266,45.96637041,86.68823042,85.86743359,83.94953696,83.21163107,87.21087897,81.08539409,78.85483496,80.67726057,81.70413982,78.97590232
28,X2010.27,28,0,2010,32.41105851,25.32273372,14.30205128,82.05805969,86.67824506,25.32273372,25.17342152,24.99689596,24.96446204,24.50276893,22.7367901,23.37716617,23.04737221,21.75553804,22.19116398,14.30205128,15.93856685,16.33528388,18.33267857,9.656744505,22.61160714,15.73011218,12.70062042,25.04139423,23.19170274,32.41105851,32.67721328,31.50259255,32.36419789,32.70185166,28.39164025,30.78544975,30.9902881,29.71813042,29.22901229,82.05805969,77.6963799,82.52652741,78.991722,68.34219441,73.75348917,60.88451415,55.24625786,58.71661762,57.26177266,86.67824506,86.68823042,85.86743359,83.94953696,83.21163107,87.21087897,81.08539409,78.85483496,80.67726057,81.70413982
29,X2010.28,29,0,2010,31.09915348,25.08904762,21.88541209,84.43042643,86.84547745,25.08904762,25.32273372,25.17342152,24.99689596,24.96446204,24.50276893,22.7367901,23.37716617,23.04737221,21.75553804,21.88541209,14.30205128,15.93856685,16.33528388,18.33267857,9.656744505,22.61160714,15.73011218,12.70062042,25.04139423,31.09915348,32.41105851,32.67721328,31.50259255,32.36419789,32.70185166,28.39164025,30.78544975,30.9902881,29.71813042,84.43042643,82.05805969,77.6963799,82.52652741,78.991722,68.34219441,73.75348917,60.88451415,55.24625786,58.71661762,86.84547745,86.67824506,86.68823042,85.86743359,83.94953696,83.21163107,87.21087897,81.08539409,78.85483496,80.67726057
30,X2010.29,30,0,2010,33.27604936,25.60125212,8.591552198,75.3925552,87.46880788,25.60125212,25.08904762,25.32273372,25.17342152,24.99689596,24.96446204,24.50276893,22.7367901,23.37716617,23.04737221,8.591552198,21.88541209,14.30205128,15.93856685,16.33528388,18.33267857,9.656744505,22.61160714,15.73011218,12.70062042,33.27604936,31.09915348,32.41105851,32.67721328,31.50259255,32.36419789,32.70185166,28.39164025,30.78544975,30.9902881,75.3925552,84.43042643,82.05805969,77.6963799,82.52652741,78.991722,68.34219441,73.75348917,60.88451415,55.24625786,87.46880788,86.84547745,86.67824506,86.68823042,85.86743359,83.94953696,83.21163107,87.21087897,81.08539409,78.85483496
31,X2010.30,31,0,2010,33.18382723,25.25250439,19.58333791,73.16242345,88.0264298,25.25250439,25.60125212,25.08904762,25.32273372,25.17342152,24.99689596,24.96446204,24.50276893,22.7367901,23.37716617,19.58333791,8.591552198,21.88541209,14.30205128,15.93856685,16.33528388,18.33267857,9.656744505,22.61160714,15.73011218,33.18382723,33.27604936,31.09915348,32.41105851,32.67721328,31.50259255,32.36419789,32.70185166,28.39164025,30.78544975,73.16242345,75.3925552,84.43042643,82.05805969,77.6963799,82.52652741,78.991722,68.34219441,73.75348917,60.88451415,88.0264298,87.46880788,86.84547745,86.67824506,86.68823042,85.86743359,83.94953696,83.21163107,87.21087897,81.08539409
32,X2010.31,32,0,2010,34.67527333,25.94252195,8.458021978,63.8518696,86.10551909,25.94252195,25.25250439,25.60125212,25.08904762,25.32273372,25.17342152,24.99689596,24.96446204,24.50276893,22.7367901,8.458021978,19.58333791,8.591552198,21.88541209,14.30205128,15.93856685,16.33528388,18.33267857,9.656744505,22.61160714,34.67527333,33.18382723,33.27604936,31.09915348,32.41105851,32.67721328,31.50259255,32.36419789,32.70185166,28.39164025,63.8518696,73.16242345,75.3925552,84.43042643,82.05805969,77.6963799,82.52652741,78.991722,68.34219441,73.75348917,86.10551909,88.0264298,87.46880788,86.84547745,86.67824506,86.68823042,85.86743359,83.94953696,83.21163107,87.21087897
33,X2010.32,33,0,2010,32.70837747,25.44229274,11.79529304,74.45702376,88.55667402,25.44229274,25.94252195,25.25250439,25.60125212,25.08904762,25.32273372,25.17342152,24.99689596,24.96446204,24.50276893,11.79529304,8.458021978,19.58333791,8.591552198,21.88541209,14.30205128,15.93856685,16.33528388,18.33267857,9.656744505,32.70837747,34.67527333,33.18382723,33.27604936,31.09915348,32.41105851,32.67721328,31.50259255,32.36419789,32.70185166,74.45702376,63.8518696,73.16242345,75.3925552,84.43042643,82.05805969,77.6963799,82.52652741,78.991722,68.34219441,88.55667402,86.10551909,88.0264298,87.46880788,86.84547745,86.67824506,86.68823042,85.86743359,83.94953696,83.21163107
34,X2010.33,34,0,2010,31.47162272,25.14952388,17.87386676,84.39469118,87.94552941,25.14952388,25.44229274,25.94252195,25.25250439,25.60125212,25.08904762,25.32273372,25.17342152,24.99689596,24.96446204,17.87386676,11.79529304,8.458021978,19.58333791,8.591552198,21.88541209,14.30205128,15.93856685,16.33528388,18.33267857,31.47162272,32.70837747,34.67527333,33.18382723,33.27604936,31.09915348,32.41105851,32.67721328,31.50259255,32.36419789,84.39469118,74.45702376,63.8518696,73.16242345,75.3925552,84.43042643,82.05805969,77.6963799,82.52652741,78.991722,87.94552941,88.55667402,86.10551909,88.0264298,87.46880788,86.84547745,86.67824506,86.68823042,85.86743359,83.94953696
35,X2010.34,35,0,2010,33.06571998,25.17379182,9.822989927,81.59986489,85.53195088,25.17379182,25.14952388,25.44229274,25.94252195,25.25250439,25.60125212,25.08904762,25.32273372,25.17342152,24.99689596,9.822989927,17.87386676,11.79529304,8.458021978,19.58333791,8.591552198,21.88541209,14.30205128,15.93856685,16.33528388,33.06571998,31.47162272,32.70837747,34.67527333,33.18382723,33.27604936,31.09915348,32.41105851,32.67721328,31.50259255,81.59986489,84.39469118,74.45702376,63.8518696,73.16242345,75.3925552,84.43042643,82.05805969,77.6963799,82.52652741,85.53195088,87.94552941,88.55667402,86.10551909,88.0264298,87.46880788,86.84547745,86.67824506,86.68823042,85.86743359
36,X2010.35,36,0,2010,32.3256791,24.90714282,32.46554258,85.79164019,88.55084255,24.90714282,25.17379182,25.14952388,25.44229274,25.94252195,25.25250439,25.60125212,25.08904762,25.32273372,25.17342152,32.46554258,9.822989927,17.87386676,11.79529304,8.458021978,19.58333791,8.591552198,21.88541209,14.30205128,15.93856685,32.3256791,33.06571998,31.47162272,32.70837747,34.67527333,33.18382723,33.27604936,31.09915348,32.41105851,32.67721328,85.79164019,81.59986489,84.39469118,74.45702376,63.8518696,73.16242345,75.3925552,84.43042643,82.05805969,77.6963799,88.55084255,85.53195088,87.94552941,88.55667402,86.10551909,88.0264298,87.46880788,86.84547745,86.67824506,86.68823042
37,X2010.36,37,0,2010,31.51640205,24.40918875,19.5391804,81.12023799,87.99969477,24.40918875,24.90714282,25.17379182,25.14952388,25.44229274,25.94252195,25.25250439,25.60125212,25.08904762,25.32273372,19.5391804,32.46554258,9.822989927,17.87386676,11.79529304,8.458021978,19.58333791,8.591552198,21.88541209,14.30205128,31.51640205,32.3256791,33.06571998,31.47162272,32.70837747,34.67527333,33.18382723,33.27604936,31.09915348,32.41105851,81.12023799,85.79164019,81.59986489,84.39469118,74.45702376,63.8518696,73.16242345,75.3925552,84.43042643,82.05805969,87.99969477,88.55084255,85.53195088,87.94552941,88.55667402,86.10551909,88.0264298,87.46880788,86.84547745,86.67824506
38,X2010.37,38,0,2010,31.9844622,24.11664901,9.311282051,75.88363246,82.42326065,24.11664901,24.40918875,24.90714282,25.17379182,25.14952388,25.44229274,25.94252195,25.25250439,25.60125212,25.08904762,9.311282051,19.5391804,32.46554258,9.822989927,17.87386676,11.79529304,8.458021978,19.58333791,8.591552198,21.88541209,31.9844622,31.51640205,32.3256791,33.06571998,31.47162272,32.70837747,34.67527333,33.18382723,33.27604936,31.09915348,75.88363246,81.12023799,85.79164019,81.59986489,84.39469118,74.45702376,63.8518696,73.16242345,75.3925552,84.43042643,82.42326065,87.99969477,88.55084255,85.53195088,87.94552941,88.55667402,86.10551909,88.0264298,87.46880788,86.84547745
39,X2010.38,39,0,2010,31.37936519,23.82537919,20.90616987,73.93452968,81.64634949,23.82537919,24.11664901,24.40918875,24.90714282,25.17379182,25.14952388,25.44229274,25.94252195,25.25250439,25.60125212,20.90616987,9.311282051,19.5391804,32.46554258,9.822989927,17.87386676,11.79529304,8.458021978,19.58333791,8.591552198,31.37936519,31.9844622,31.51640205,32.3256791,33.06571998,31.47162272,32.70837747,34.67527333,33.18382723,33.27604936,73.93452968,75.88363246,81.12023799,85.79164019,81.59986489,84.39469118,74.45702376,63.8518696,73.16242345,75.3925552,81.64634949,82.42326065,87.99969477,88.55084255,85.53195088,87.94552941,88.55667402,86.10551909,88.0264298,87.46880788
