,Var.1,week,cases,year,maxt,mint,rain,soil,rh,mintl0,mintl1,mintl2,mintl3,mintl4,mintl5,mintl6,mintl7,mintl8,mintl9,rainl0,rainl1,rainl2,rainl3,rainl4,rainl5,rainl6,rainl7,rainl8,rainl9,maxtl0,maxtl1,maxtl2,maxtl3,maxtl4,maxtl5,maxtl6,maxtl7,maxtl8,maxtl9,soill0,soill1,soill2,soill3,soill4,soill5,soill6,soill7,soill8,soill9,rhl0,rhl1,rhl2,rhl3,rhl4,rhl5,rhl6,rhl7,rhl8,rhl9
11,X2010.10,11,0,2010,36.9843572,18.83300002,0,10.64393025,26.50638903,18.83300002,16.20742854,16.74133233,12.67646896,10.50981366,12.28835095,10.84837267,10.0803447,7.472403725,6.783152162,0,2.566853933,0.322727273,2.772380952,2.09010989,2.539953271,0.1,0.071875,0,2.424448529,36.9843572,31.74521738,33.20109307,30.03600928,26.13888818,27.00861795,27.2063727,26.69293791,24.06255281,19.64381678,10.64393025,11.52817684,13.06133605,15.60908656,15.78029321,21.21820257,19.62433649,22.24523291,23.11167223,25.58025248,26.50638903,36.37753745,36.40267062,40.86831203,42.43106584,39.70442343,42.94433932,47.68606574,59.73135248,68.44669622
12,X2010.11,12,0,2010,38.87635721,21.38986335,0,9.442900389,20.97058188,21.38986335,18.83300002,16.20742854,16.74133233,12.67646896,10.50981366,12.28835095,10.84837267,10.0803447,7.472403725,0,0,2.566853933,0.322727273,2.772380952,2.09010989,2.539953271,0.1,0.071875,0,38.87635721,36.9843572,31.74521738,33.20109307,30.03600928,26.13888818,27.00861795,27.2063727,26.69293791,24.06255281,9.442900389,10.64393025,11.52817684,13.06133605,15.60908656,15.78029321,21.21820257,19.62433649,22.24523291,23.11167223,20.97058188,26.50638903,36.37753745,36.40267062,40.86831203,42.43106584,39.70442343,42.94433932,47.68606574,59.73135248
13,X2010.12,13,0,2010,38.39350621,21.96283229,0,7.085012295,20.48384071,21.96283229,21.38986335,18.83300002,16.20742854,16.74133233,12.67646896,10.50981366,12.28835095,10.84837267,10.0803447,0,0,0,2.566853933,0.322727273,2.772380952,2.09010989,2.539953271,0.1,0.071875,38.39350621,38.87635721,36.9843572,31.74521738,33.20109307,30.03600928,26.13888818,27.00861795,27.2063727,26.69293791,7.085012295,9.442900389,10.64393025,11.52817684,13.06133605,15.60908656,15.78029321,21.21820257,19.62433649,22.24523291,20.48384071,20.97058188,26.50638903,36.37753745,36.40267062,40.86831203,42.43106584,39.70442343,42.94433932,47.68606574
14,X2010.13,14,0,2010,39.3817514,22.31215216,0.607142857,6.680748526,17.98466468,22.31215216,21.96283229,21.38986335,18.83300002,16.20742854,16.74133233,12.67646896,10.50981366,12.28835095,10.84837267,0.607142857,0,0,0,2.566853933,0.322727273,2.772380952,2.09010989,2.539953271,0.1,39.3817514,38.39350621,38.87635721,36.9843572,31.74521738,33.20109307,30.03600928,26.13888818,27.00861795,27.2063727,6.680748526,7.085012295,9.442900389,10.64393025,11.52817684,13.06133605,15.60908656,15.78029321,21.21820257,19.62433649,17.98466468,20.48384071,20.97058188,26.50638903,36.37753745,36.40267062,40.86831203,42.43106584,39.70442343,42.94433932
15,X2010.14,15,0,2010,41.58970809,24.33918017,0.665384615,6.798089567,18.16477151,24.33918017,22.31215216,21.96283229,21.38986335,18.83300002,16.20742854,16.74133233,12.67646896,10.50981366,12.28835095,0.665384615,0.607142857,0,0,0,2.566853933,0.322727273,2.772380952,2.09010989,2.539953271,41.58970809,39.3817514,38.39350621,38.87635721,36.9843572,31.74521738,33.20109307,30.03600928,26.13888818,27.00861795,6.798089567,6.680748526,7.085012295,9.442900389,10.64393025,11.52817684,13.06133605,15.60908656,15.78029321,21.21820257,18.16477151,17.98466468,20.48384071,20.97058188,26.50638903,36.37753745,36.40267062,40.86831203,42.43106584,39.70442343
16,X2010.15,16,0,2010,41.79351879,26.7128385,0.031428572,5.216932755,20.24167796,26.7128385,24.33918017,22.31215216,21.96283229,21.38986335,18.83300002,16.20742854,16.74133233,12.67646896,10.50981366,0.031428572,0.665384615,0.607142857,0,0,0,2.566853933,0.322727273,2.772380952,2.09010989,41.79351879,41.58970809,39.3817514,38.39350621,38.87635721,36.9843572,31.74521738,33.20109307,30.03600928,26.13888818,5.216932755,6.798089567,6.680748526,7.085012295,9.442900389,10.64393025,11.52817684,13.06133605,15.60908656,15.78029321,20.24167796,18.16477151,17.98466468,20.48384071,20.97058188,26.50638903,36.37753745,36.40267062,40.86831203,42.43106584
17,X2010.16,17,0,2010,41.31389135,25.75784471,0.138461538,4.669087827,21.20185881,25.75784471,26.7128385,24.33918017,22.31215216,21.96283229,21.38986335,18.83300002,16.20742854,16.74133233,12.67646896,0.138461538,0.031428572,0.665384615,0.607142857,0,0,0,2.566853933,0.322727273,2.772380952,41.31389135,41.79351879,41.58970809,39.3817514,38.39350621,38.87635721,36.9843572,31.74521738,33.20109307,30.03600928,4.669087827,5.216932755,6.798089567,6.680748526,7.085012295,9.442900389,10.64393025,11.52817684,13.06133605,15.60908656,21.20185881,20.24167796,18.16477151,17.98466468,20.48384071,20.97058188,26.50638903,36.37753745,36.40267062,40.86831203
18,X2010.17,18,0,2010,41.10903726,26.61495957,2.622951583,5.279385199,22.48964262,26.61495957,25.75784471,26.7128385,24.33918017,22.31215216,21.96283229,21.38986335,18.83300002,16.20742854,16.74133233,2.622951583,0.138461538,0.031428572,0.665384615,0.607142857,0,0,0,2.566853933,0.322727273,41.10903726,41.31389135,41.79351879,41.58970809,39.3817514,38.39350621,38.87635721,36.9843572,31.74521738,33.20109307,5.279385199,4.669087827,5.216932755,6.798089567,6.680748526,7.085012295,9.442900389,10.64393025,11.52817684,13.06133605,22.48964262,21.20185881,20.24167796,18.16477151,17.98466468,20.48384071,20.97058188,26.50638903,36.37753745,36.40267062
19,X2010.18,19,0,2010,41.56969567,26.47531678,2.158092486,4.627157947,22.32327236,26.47531678,26.61495957,25.75784471,26.7128385,24.33918017,22.31215216,21.96283229,21.38986335,18.83300002,16.20742854,2.158092486,2.622951583,0.138461538,0.031428572,0.665384615,0.607142857,0,0,0,2.566853933,41.56969567,41.10903726,41.31389135,41.79351879,41.58970809,39.3817514,38.39350621,38.87635721,36.9843572,31.74521738,4.627157947,5.279385199,4.669087827,5.216932755,6.798089567,6.680748526,7.085012295,9.442900389,10.64393025,11.52817684,22.32327236,22.48964262,21.20185881,20.24167796,18.16477151,17.98466468,20.48384071,20.97058188,26.50638903,36.37753745
20,X2010.19,20,0,2010,43.46598446,28.78837892,0.781896552,4.753895718,20.75303913,28.78837892,26.47531678,26.61495957,25.75784471,26.7128385,24.33918017,22.31215216,21.96283229,21.38986335,18.83300002,0.781896552,2.158092486,2.622951583,0.138461538,0.031428572,0.665384615,0.607142857,0,0,0,43.46598446,41.56969567,41.10903726,41.31389135,41.79351879,41.58970809,39.3817514,38.39350621,38.87635721,36.9843572,4.753895718,4.627157947,5.279385199,4.669087827,5.216932755,6.798089567,6.680748526,7.085012295,9.442900389,10.64393025,20.75303913,22.32327236,22.48964262,21.20185881,20.24167796,18.16477151,17.98466468,20.48384071,20.97058188,26.50638903
21,X2010.20,21,0,2010,44.70691937,28.6734503,0.507142857,4.978778645,21.93210435,28.6734503,28.78837892,26.47531678,26.61495957,25.75784471,26.7128385,24.33918017,22.31215216,21.96283229,21.38986335,0.507142857,0.781896552,2.158092486,2.622951583,0.138461538,0.031428572,0.665384615,0.607142857,0,0,44.70691937,43.46598446,41.56969567,41.10903726,41.31389135,41.79351879,41.58970809,39.3817514,38.39350621,38.87635721,4.978778645,4.753895718,4.627157947,5.279385199,4.669087827,5.216932755,6.798089567,6.680748526,7.085012295,9.442900389,21.93210435,20.75303913,22.32327236,22.48964262,21.20185881,20.24167796,18.16477151,17.98466468,20.48384071,20.97058188
22,X2010.21,22,0,2010,41.63916137,28.49038508,4,3.69302953,29.93441524,28.49038508,28.6734503,28.78837892,26.47531678,26.61495957,25.75784471,26.7128385,24.33918017,22.31215216,21.96283229,4,0.507142857,0.781896552,2.158092486,2.622951583,0.138461538,0.031428572,0.665384615,0.607142857,0,41.63916137,44.70691937,43.46598446,41.56969567,41.10903726,41.31389135,41.79351879,41.58970809,39.3817514,38.39350621,3.69302953,4.978778645,4.753895718,4.627157947,5.279385199,4.669087827,5.216932755,6.798089567,6.680748526,7.085012295,29.93441524,21.93210435,20.75303913,22.32327236,22.48964262,21.20185881,20.24167796,18.16477151,17.98466468,20.48384071
23,X2010.22,23,0,2010,36.84621743,24.76196586,16.18041566,10.20754047,47.05151599,24.76196586,28.49038508,28.6734503,28.78837892,26.47531678,26.61495957,25.75784471,26.7128385,24.33918017,22.31215216,16.18041566,4,0.507142857,0.781896552,2.158092486,2.622951583,0.138461538,0.031428572,0.665384615,0.607142857,36.84621743,41.63916137,44.70691937,43.46598446,41.56969567,41.10903726,41.31389135,41.79351879,41.58970809,39.3817514,10.20754047,3.69302953,4.978778645,4.753895718,4.627157947,5.279385199,4.669087827,5.216932755,6.798089567,6.680748526,47.05151599,29.93441524,21.93210435,20.75303913,22.32327236,22.48964262,21.20185881,20.24167796,18.16477151,17.98466468
24,X2010.23,24,0,2010,40.83883863,27.34397512,2.475348129,10.94195834,32.63902579,27.34397512,24.76196586,28.49038508,28.6734503,28.78837892,26.47531678,26.61495957,25.75784471,26.7128385,24.33918017,2.475348129,16.18041566,4,0.507142857,0.781896552,2.158092486,2.622951583,0.138461538,0.031428572,0.665384615,40.83883863,36.84621743,41.63916137,44.70691937,43.46598446,41.56969567,41.10903726,41.31389135,41.79351879,41.58970809,10.94195834,10.20754047,3.69302953,4.978778645,4.753895718,4.627157947,5.279385199,4.669087827,5.216932755,6.798089567,32.63902579,47.05151599,29.93441524,21.93210435,20.75303913,22.32327236,22.48964262,21.20185881,20.24167796,18.16477151
25,X2010.24,25,0,2010,42.1252888,28.86935408,1.811805556,11.46089761,30.32493846,28.86935408,27.34397512,24.76196586,28.49038508,28.6734503,28.78837892,26.47531678,26.61495957,25.75784471,26.7128385,1.811805556,2.475348129,16.18041566,4,0.507142857,0.781896552,2.158092486,2.622951583,0.138461538,0.031428572,42.1252888,40.83883863,36.84621743,41.63916137,44.70691937,43.46598446,41.56969567,41.10903726,41.31389135,41.79351879,11.46089761,10.94195834,10.20754047,3.69302953,4.978778645,4.753895718,4.627157947,5.279385199,4.669087827,5.216932755,30.32493846,32.63902579,47.05151599,29.93441524,21.93210435,20.75303913,22.32327236,22.48964262,21.20185881,20.24167796
26,X2010.25,26,0,2010,39.85563046,27.60231679,4.995897959,12.74302961,42.11623519,27.60231679,28.86935408,27.34397512,24.76196586,28.49038508,28.6734503,28.78837892,26.47531678,26.61495957,25.75784471,4.995897959,1.811805556,2.475348129,16.18041566,4,0.507142857,0.781896552,2.158092486,2.622951583,0.138461538,39.85563046,42.1252888,40.83883863,36.84621743,41.63916137,44.70691937,43.46598446,41.56969567,41.10903726,41.31389135,12.74302961,11.46089761,10.94195834,10.20754047,3.69302953,4.978778645,4.753895718,4.627157947,5.279385199,4.669087827,42.11623519,30.32493846,32.63902579,47.05151599,29.93441524,21.93210435,20.75303913,22.32327236,22.48964262,21.20185881
27,X2010.26,27,0,2010,35.71231057,26.06956829,11.42781869,27.83088245,68.26887197,26.06956829,27.60231679,28.86935408,27.34397512,24.76196586,28.49038508,28.6734503,28.78837892,26.47531678,26.61495957,11.42781869,4.995897959,1.811805556,2.475348129,16.18041566,4,0.507142857,0.781896552,2.158092486,2.622951583,35.71231057,39.85563046,42.1252888,40.83883863,36.84621743,41.63916137,44.70691937,43.46598446,41.56969567,41.10903726,27.83088245,12.74302961,11.46089761,10.94195834,10.20754047,3.69302953,4.978778645,4.753895718,4.627157947,5.279385199,68.26887197,42.11623519,30.32493846,32.63902579,47.05151599,29.93441524,21.93210435,20.75303913,22.32327236,22.48964262
28,X2010.27,28,0,2010,36.49200932,26.58783227,4.871316591,23.31346468,60.5594262,26.58783227,26.06956829,27.60231679,28.86935408,27.34397512,24.76196586,28.49038508,28.6734503,28.78837892,26.47531678,4.871316591,11.42781869,4.995897959,1.811805556,2.475348129,16.18041566,4,0.507142857,0.781896552,2.158092486,36.49200932,35.71231057,39.85563046,42.1252888,40.83883863,36.84621743,41.63916137,44.70691937,43.46598446,41.56969567,23.31346468,27.83088245,12.74302961,11.46089761,10.94195834,10.20754047,3.69302953,4.978778645,4.753895718,4.627157947,60.5594262,68.26887197,42.11623519,30.32493846,32.63902579,47.05151599,29.93441524,21.93210435,20.75303913,22.32327236
29,X2010.28,29,0,2010,36.46088825,26.73120502,10.24240265,31.79936304,66.15669408,26.73120502,26.58783227,26.06956829,27.60231679,28.86935408,27.34397512,24.76196586,28.49038508,28.6734503,28.78837892,10.24240265,4.871316591,11.42781869,4.995897959,1.811805556,2.475348129,16.18041566,4,0.507142857,0.781896552,36.46088825,36.49200932,35.71231057,39.85563046,42.1252888,40.83883863,36.84621743,41.63916137,44.70691937,43.46598446,31.79936304,23.31346468,27.83088245,12.74302961,11.46089761,10.94195834,10.20754047,3.69302953,4.978778645,4.753895718,66.15669408,60.5594262,68.26887197,42.11623519,30.32493846,32.63902579,47.05151599,29.93441524,21.93210435,20.75303913
30,X2010.29,30,0,2010,33.00334771,25.24683864,11.63518129,52.43738951,83.22841694,25.24683864,26.73120502,26.58783227,26.06956829,27.60231679,28.86935408,27.34397512,24.76196586,28.49038508,28.6734503,11.63518129,10.24240265,4.871316591,11.42781869,4.995897959,1.811805556,2.475348129,16.18041566,4,0.507142857,33.00334771,36.46088825,36.49200932,35.71231057,39.85563046,42.1252888,40.83883863,36.84621743,41.63916137,44.70691937,52.43738951,31.79936304,23.31346468,27.83088245,12.74302961,11.46089761,10.94195834,10.20754047,3.69302953,4.978778645,83.22841694,66.15669408,60.5594262,68.26887197,42.11623519,30.32493846,32.63902579,47.05151599,29.93441524,21.93210435
31,X2010.30,31,0,2010,32.31342551,24.87704347,12.37131076,57.74146947,84.8905991,24.87704347,25.24683864,26.73120502,26.58783227,26.06956829,27.60231679,28.86935408,27.34397512,24.76196586,28.49038508,12.37131076,11.63518129,10.24240265,4.871316591,11.42781869,4.995897959,1.811805556,2.475348129,16.18041566,4,32.31342551,33.00334771,36.46088825,36.49200932,35.71231057,39.85563046,42.1252888,40.83883863,36.84621743,41.63916137,57.74146947,52.43738951,31.79936304,23.31346468,27.83088245,12.74302961,11.46089761,10.94195834,10.20754047,3.69302953,84.8905991,83.22841694,66.15669408,60.5594262,68.26887197,42.11623519,30.32493846,32.63902579,47.05151599,29.93441524
32,X2010.31,32,0,2010,33.74837573,25.5337019,7.881117064,55.3751167,80.67246448,25.5337019,24.87704347,25.24683864,26.73120502,26.58783227,26.06956829,27.60231679,28.86935408,27.34397512,24.76196586,7.881117064,12.37131076,11.63518129,10.24240265,4.871316591,11.42781869,4.995897959,1.811805556,2.475348129,16.18041566,33.74837573,32.31342551,33.00334771,36.46088825,36.49200932,35.71231057,39.85563046,42.1252888,40.83883863,36.84621743,55.3751167,57.74146947,52.43738951,31.79936304,23.31346468,27.83088245,12.74302961,11.46089761,10.94195834,10.20754047,80.67246448,84.8905991,83.22841694,66.15669408,60.5594262,68.26887197,42.11623519,30.32493846,32.63902579,47.05151599
33,X2010.32,33,0,2010,32.3775124,25.1533882,12.53575924,66.09782745,83.48680659,25.1533882,25.5337019,24.87704347,25.24683864,26.73120502,26.58783227,26.06956829,27.60231679,28.86935408,27.34397512,12.53575924,7.881117064,12.37131076,11.63518129,10.24240265,4.871316591,11.42781869,4.995897959,1.811805556,2.475348129,32.3775124,33.74837573,32.31342551,33.00334771,36.46088825,36.49200932,35.71231057,39.85563046,42.1252888,40.83883863,66.09782745,55.3751167,57.74146947,52.43738951,31.79936304,23.31346468,27.83088245,12.74302961,11.46089761,10.94195834,83.48680659,80.67246448,84.8905991,83.22841694,66.15669408,60.5594262,68.26887197,42.11623519,30.32493846,32.63902579
34,X2010.33,34,0,2010,31.94511177,24.76758701,14.19717394,59.59271342,78.46269543,24.76758701,25.1533882,25.5337019,24.87704347,25.24683864,26.73120502,26.58783227,26.06956829,27.60231679,28.86935408,14.19717394,12.53575924,7.881117064,12.37131076,11.63518129,10.24240265,4.871316591,11.42781869,4.995897959,1.811805556,31.94511177,32.3775124,33.74837573,32.31342551,33.00334771,36.46088825,36.49200932,35.71231057,39.85563046,42.1252888,59.59271342,66.09782745,55.3751167,57.74146947,52.43738951,31.79936304,23.31346468,27.83088245,12.74302961,11.46089761,78.46269543,83.48680659,80.67246448,84.8905991,83.22841694,66.15669408,60.5594262,68.26887197,42.11623519,30.32493846
35,X2010.34,35,0,2010,34.41696572,25.60366148,7.003280713,59.34896085,74.64329518,25.60366148,24.76758701,25.1533882,25.5337019,24.87704347,25.24683864,26.73120502,26.58783227,26.06956829,27.60231679,7.003280713,14.19717394,12.53575924,7.881117064,12.37131076,11.63518129,10.24240265,4.871316591,11.42781869,4.995897959,34.41696572,31.94511177,32.3775124,33.74837573,32.31342551,33.00334771,36.46088825,36.49200932,35.71231057,39.85563046,59.34896085,59.59271342,66.09782745,55.3751167,57.74146947,52.43738951,31.79936304,23.31346468,27.83088245,12.74302961,74.64329518,78.46269543,83.48680659,80.67246448,84.8905991,83.22841694,66.15669408,60.5594262,68.26887197,42.11623519
36,X2010.35,36,0,2010,32.51383232,24.99091298,9.034760917,65.04582105,81.53242153,24.99091298,25.60366148,24.76758701,25.1533882,25.5337019,24.87704347,25.24683864,26.73120502,26.58783227,26.06956829,9.034760917,7.003280713,14.19717394,12.53575924,7.881117064,12.37131076,11.63518129,10.24240265,4.871316591,11.42781869,32.51383232,34.41696572,31.94511177,32.3775124,33.74837573,32.31342551,33.00334771,36.46088825,36.49200932,35.71231057,65.04582105,59.34896085,59.59271342,66.09782745,55.3751167,57.74146947,52.43738951,31.79936304,23.31346468,27.83088245,81.53242153,74.64329518,78.46269543,83.48680659,80.67246448,84.8905991,83.22841694,66.15669408,60.5594262,68.26887197
37,X2010.36,37,0,2010,31.64991922,23.87181987,10.8962127,72.90162358,83.88939104,23.87181987,24.99091298,25.60366148,24.76758701,25.1533882,25.5337019,24.87704347,25.24683864,26.73120502,26.58783227,10.8962127,9.034760917,7.003280713,14.19717394,12.53575924,7.881117064,12.37131076,11.63518129,10.24240265,4.871316591,31.64991922,32.51383232,34.41696572,31.94511177,32.3775124,33.74837573,32.31342551,33.00334771,36.46088825,36.49200932,72.90162358,65.04582105,59.34896085,59.59271342,66.09782745,55.3751167,57.74146947,52.43738951,31.79936304,23.31346468,83.88939104,81.53242153,74.64329518,78.46269543,83.48680659,80.67246448,84.8905991,83.22841694,66.15669408,60.5594262
38,X2010.37,38,0,2010,32.56668019,22.33964284,10.51156134,62.80806037,67.32328679,22.33964284,23.87181987,24.99091298,25.60366148,24.76758701,25.1533882,25.5337019,24.87704347,25.24683864,26.73120502,10.51156134,10.8962127,9.034760917,7.003280713,14.19717394,12.53575924,7.881117064,12.37131076,11.63518129,10.24240265,32.56668019,31.64991922,32.51383232,34.41696572,31.94511177,32.3775124,33.74837573,32.31342551,33.00334771,36.46088825,62.80806037,72.90162358,65.04582105,59.34896085,59.59271342,66.09782745,55.3751167,57.74146947,52.43738951,31.79936304,67.32328679,83.88939104,81.53242153,74.64329518,78.46269543,83.48680659,80.67246448,84.8905991,83.22841694,66.15669408
39,X2010.38,39,0,2010,34.88815209,21.13132919,2.2,53.57552396,51.20619824,21.13132919,22.33964284,23.87181987,24.99091298,25.60366148,24.76758701,25.1533882,25.5337019,24.87704347,25.24683864,2.2,10.51156134,10.8962127,9.034760917,7.003280713,14.19717394,12.53575924,7.881117064,12.37131076,11.63518129,34.88815209,32.56668019,31.64991922,32.51383232,34.41696572,31.94511177,32.3775124,33.74837573,32.31342551,33.00334771,53.57552396,62.80806037,72.90162358,65.04582105,59.34896085,59.59271342,66.09782745,55.3751167,57.74146947,52.43738951,51.20619824,67.32328679,83.88939104,81.53242153,74.64329518,78.46269543,83.48680659,80.67246448,84.8905991,83.22841694
